"Wk","TWTR","SOFI","ISBC","F","HPQ","AMD","NIO","AAPL","NVDA","AMC","BAC","TLRY","T","ITUB","CCL","BBD","AAL","DIDI","PFE","PLTR","UBER","MSFT","WFC","SWN","RBLX","C","PBR","KGC","GM","ZNGA","XOM","TSLA","PCG","JBLU","TELL","IQ","OXY","BABA","INTC","GOGO","MU","NOK","VALE","NLSN","NLY","GOLD","DNA","NCLH","SNAP","LCID","SST","ABEV","VZ","PBR-A","SQ","CMCSA","RIVN","CDK","DKNG","BMY","M","TME","ET","FB","DISCA","LYG","RIG","CCJ","PLUG","KMI","CLF","CSCO","HBAN","AUY","HOOD","EDU","HPE","KO","CSX","BCS","MRO","CVE","GGB","CS","EXC","GRAB","OPEN","PINS","JPM","BP","MRK","SIRI","CDEV","KOS","PDD","BEKE","CCCS","X","VTRS","DAL","RF","PYPL","FCX","BILI","MRVL","FCEL","SBUX","JD","AGNC","UAL","PARA","AMAT","NKLA","MS","IBN","TAL","PTON","LUV","UPST","CFG","LU","UMC","AFRM","RLX","WBA","CTRA","HMHC","MOS","MARA","XPEV","CNP","EQT","DIS","TEVA","WMT","QCOM","TSM","SPCE","APA","SLB","LUMN","PLAN","USB","PATH","KEY","NYCB","BKR","MQ","INFY","ASX","BTG","LI","KHC","CVX","TGT","DVN","SCHW","BTU","HAL","AUR","ERIC","HST","TJX","AZN","GT","ABBV","BA","JNJ","COTY","FTI","GILD","NEE","GE","CPG","PPL","ORCL","VIPS","AR","ATUS","SU","V","CHPT","EURN","STNE","PG","FITB","CPNG","MDT","BB","AEO","SYF","GPS","CX","HL","TCOM","KR","CL","GSK","LYFT","CGC","NRZ","COP","RIOT","RKT","DELL","FTCH","MO","AA","DISCK","RTX","CAG","SO","SNOW","AMCR","FUTU","MDLZ","BX","CIG","RHHBY","RBGLY","ON","HBI","QS","WMB","JOBY","CVS","OTLY","RRC","BCRX","NU","CNHI","MRNA","SAVE","GLW","YMM","VST","NXE","LVS","PSX","LEVI","PAA","FHN","MGM","PGRE","ZTO","AVTR","TMUS","NKE","HMY","MTTR"
1613347200,72.57250025,10.27,12.7125,11.5075,26.73750025,89.9050005,56.50500025,130.9025,149.97937375,5.6025,34.3525,30.6125,29.19249975,4.264221,23.28749975,4.6525,18.04999975,NA,34.6449995,22.3879998,59.68,243.164997,36.5425005,4.4,NA,64.535001,10.6225,6.79,52.7699995,11.83,52.3199995,790.762497,11.7275,16.9624995,3.6875,25.10500025,25.9725,267.40750125,62.2349995,13.94,88.32250025,4.1075,18.02500025,23.30499975,8.3625,20.6575005,NA,25.67750025,63.4799995,37.4249992,9.936,2.83,56.14250125,10.6275,273.595001,52.62250025,NA,50.61500075,59.6375,60.4025,14.7675,27.14749925,6.9075,269.62250525,49.30249975,2.1225,3.565,16.57000025,55.33749975,14.9775,16.97750025,46.1949995,15.03,4.525,NA,19.42425,14.0925,50.3200005,30.23750025,8.49,9.425,6.89,4.5375,14.11,29.998217,5.6825,14.494,86.83500125,145.84,23.0225,71.44799625,6.0075,3.5575,2.825,199.3475,17.9280004,12.5125,17.81499975,18.33499975,44.7725,20.0675,294.930008,34.67000125,145.68749975,51.42500025,21.1524995,104.732502,105.45749825,16.3249995,46.19499975,61.245,116.737499,21.3450005,75.5825005,17.76249975,87.48500075,140.81750125,52.29,105.7380004,41.81750025,5.948,10.42,40.1839996,2.208,49.11999975,18.37749925,6.405,29.4525,43.92750075,39.4399992,21.57500025,18.42749975,184.8600005,11.1625,142.21500025,145.1900025,136.902504,49.98250025,18.23,26.34500025,11.8,83.5424995,49.2575005,NA,19.785,11.1575,23.31499975,NA,17.78000025,8.47,4.835,29.4199996,37.205,94.9624995,191.10500325,20.9925005,61.5225,4.0075,20.23,NA,13.1,16.01000025,67.58000175,51.1075,13.975,105.3899995,214.6624985,164.862503,7.3175,7.5475,64.87500175,80.17500075,94.960001,3.465,27.8825,61.8575,34.66500025,9.2975,33.96250075,18.8975,207.37249775,36.80750075,9.3875,92.6849975,128.25750175,33.6900005,NA,116.64000125,11.3425,24.95499925,37.52500175,23.38250025,6.3425,5.97,38.43750125,33.97249975,78.1375005,35.17500025,58.14125075,39.46750075,9.9225,48.579999,67.69000075,16.7359996,40.440952,70.0474985,43.6099995,22.1525,41.71499925,73.2024995,34.1675005,59.4324995,358.4200076,11.3475,183.96500025,55.06000025,69.9674985,2.3975,42.80749975,17.6549995,41.1674995,17.9175005,22.828,22.72499975,7.262,71.29499825,NA,10.7325,10.8325,NA,14.6275,174.9000015,33.42999975,38.02749975,NA,22.495,3.8525,58.46750075,80.59749975,22.1924995,8.46,16.04499975,35.3525,8.935,37.04999925,29.21749975,121.6100005,143.202503,3.8675,8.108
1613952000,73.4459976,10.984,13.25,11.81,27.9259998,84.7960006,48.8480004,123.8919998,140.0374998,7.928,35.5380004,25.5840006,28.8799994,3.9291014,26.3319994,4.318,20.9440006,NA,33.846,20.8450005,53.6840004,232.7400024,37.2839994,4.188,NA,66.8299988,8.266,6.654,51.5840006,11.314,55.2359992,702.6160036,11.088,18.7399998,3.272,24.818,26.8099998,247.0059968,61.2399996,12.221,89.3360002,3.984,17.556,23.3020002,8.37,19.7820004,NA,29.3539998,66.45,44.0719994,9.926,2.672,56.4799996,8.374,243.825998,52.840001,NA,51.4639998,60.0519996,61.5460006,15.478,25.7220002,7.802,260.5619934,52.8900004,2.162,3.452,16.114,47.4120002,15.234,15.7739998,45.4139998,15.7099998,4.366,NA,18.1247996,14.566,50.2080002,30.7586668,8.92,11.12,7.396,4.71,14.45,28.4037092,5.708,15.9759998,81.8819994,150.3259982,24.6319996,70.8549622,5.934,3.934,3.128,179.5380036,18.4159996,12.486,18.104,15.184,48.3739998,21.2259994,263.7420042,36.6819998,128.6639984,48.5259994,17.3420002,103.8119996,96.1460024,16.2880002,51.946,64.6199996,117.2600004,19.918,78.0160004,17.1340004,81.0080002,122.208,57.448001,102.864,44.3420008,5.7025,9.858,34.4099998,1.902,48.5279998,18.604,6.272,30.3060004,31.9719998,43.1879998,20.2900002,17.9780006,193.275995,10.906,133.648001,137.8800018,129.3820036,43.3760004,19.8999996,28.2220002,12.212,73.8679994,51.3980004,NA,20.72,12.512,24.4799998,NA,17.436,7.762,4.756,26.9319998,37.1199996,100.7359984,186.1900024,21.6000002,62.976,4.646,21.6400002,NA,12.614,16.6700006,68.662001,49.454,16.8099998,107.4179994,216.5599976,161.223999,7.936,7.734,63.1380006,74.222,101.6160004,3.876,27.1260002,64.6919998,36.9659998,9.094,33.4399992,20.6980004,213.2,33.5420002,9.092,86.7999986,126.3740008,35.2400002,NA,117.4679992,10.606,25.7999996,39.0440002,25.0940006,6.574,6.908,40.1260004,32.7979996,76.6579986,34.2980004,57.0560006,34.7759992,10.134,52.5379988,51.0480002,16.3280002,40.9295488,66.1500006,44.3879996,25.4019996,44.432,73.9939988,34.6380006,58.2139998,372.830005,11.296,162.9339996,54.1300004,69.2640016,2.198,41.34,17.0179998,39.878,17.9740002,24.1239998,23.3900002,6.868,69.5960006,NA,10.262,11.068,NA,15.048,151.5039978,36.6239998,38.032001,NA,22.0539996,3.846,63.2159988,84.886,23.3,8.646,16.586,38.0460006,9.454,34.7700008,27.8920002,119.4740004,135.7539978,4.004,8.422
1614556800,71.1719986,9.434,13.738,12.18,29.4520002,81.5299988,42.3939996,123.3039994,129.7689988,8.554,36.2339996,24.2059998,28.7139998,3.797197,27.2119998,4.146,21.2960004,NA,34.0359992,19.954,54.7540012,231.3399994,37.3019996,4.086,NA,69.7740006,7.674,6.402,52.9800004,10.966,57.7260002,655.4920042,10.836,18.7019998,2.59,25.8920002,29.0499998,235.3540006,60.6180018,11.662,89.6440002,3.952,17.7200002,24.188,8.354,19.5420002,NA,31.1820006,61.2679998,51.0419996,9.926,2.588,55.3040002,7.716,232.45,54.2900002,NA,50.967999,64.8960006,60.6840002,15.334,26.846,8.032,260.2480044,61.1440002,2.194,3.964,16.5440002,44.8739996,15.372,14.156,45.476,15.902,4.214,NA,18.3523996,14.42,50.142,30.4046664,9.248,11.88,7.69,4.774,14.148,28.1825954,5.428,15.1809998,75.1719984,150.9780002,25.5460002,69.4332062,5.914,4.626,3.264,169.1279998,21.2239998,11.886,18.2579998,14.078,47.5619994,20.9180002,255.200003,34.5600006,133.3779998,44.9039998,15.826,106.0759994,93.8819994,15.9819998,52.7319998,70.5759994,115.3759994,16.6960004,80.7980014,16.9679996,77.166002,111.9479996,57.3380004,126.2800004,44.2699996,5.548,9.112,33.0699996,2.126,47.396,18.786,6.216,30.6279996,34.4099994,46.440001,19.8300004,18.3180002,191.8399994,10.734,129.1439972,133.148001,122.8820006,32.3059996,20.632,28.5759998,13.208,61.7439986,51.2920006,NA,20.5859998,12.126,24.4380002,NA,18.118,7.45,4.468,26.2700002,37.4899994,104.3160002,175.124002,23.3600006,64.529998,4.11,22.6980004,NA,12.442,16.06,64.4779998,47.6540002,18.142,107.064,224.8040008,156.746005,7.962,8.7,63.214,73.192,106.7199982,3.964,27.5339996,67.0640016,39.8320008,9.716,33.0979996,20.976,214.8320038,27.4559998,9.026,82.7339982,123.8960024,36.0780006,NA,117.442,10.17,26.5940008,39.7379996,25.9519996,6.93,5.968,39.6279998,33.4459998,75.2259994,34.2500002,60.4300002,33.0800004,10.474,54.5019998,47.3719992,15.272,42.3264062,58.7399992,44.7379996,28.38,50.4400002,74.7399994,34.6840004,57.7919998,396.6340028,11.414,147.8459994,53.964,68.6759994,2.07,40.6919996,17.5299998,39.6460004,18.5720002,24.6319998,23.884,6.024,69.409999,NA,10.118,11.532,NA,14.97,139.9839996,35.5399994,38.2440002,NA,17.1700002,3.66,63.7219986,84.5139984,23.9160002,9.46,16.7580002,38.0200004,9.698,34.904,27.7999996,121.6299988,134.8639984,4.122,7.945
1615161600,66.4779992,8.696,14.536,12.862,30.2280002,78.4580002,41.8819992,120.0839996,124.8625002,10.216,37.2000002,25.3400002,29.7939998,3.9340478,27.38,4.35,22.068,NA,34.6759994,19.2459996,57.086,233.2940002,39.0460006,4.178,NA,73.0899994,7.738,6.652,56.4100008,10.09,61.1700002,659.5939942,11.384,20.0939998,2.538,26.9620004,29.878,234.3600004,62.1959998,12.114,87.368001,4.022,17.4179998,26.0479994,8.62,20.048,NA,29.914,57.3139992,51.96249975,9.929,2.682,56.2420006,7.834,227.5039978,56.4479996,NA,52.068,67.0700006,60.5879996,17.2680002,26.7260004,8.314,265.6459962,66.8299994,2.262,4.354,16.206,43.7340006,16.136,16.1300002,48.2619994,16.4080002,4.416,NA,17.3599996,15.226,51.0360002,31.1019998,9.794,12.262,8.27,4.794,13.574,29.7717546,5.668,16.984,68.5140006,154.0680024,26.5820002,71.0496184,6.048,5.206,3.238,152.675998,23.3779998,11.24,21.7680006,14.052,48.2900002,21.4300004,242.8200012,35.5279998,105.9039992,44.0440002,16.1300004,106.8979998,87.6500002,16.3719996,54.3520002,85.4860016,112.8120008,16.1169998,82.5259976,17.1280004,70.0499984,111.578,59.4979994,125.0925025,44.932,5.218,8.48,43.3059998,1.886,50.4379996,18.978,6.695,32.238001,37.1960002,47.1279998,21.2579998,18.4100002,197.0780002,10.906,131.0399978,128.3800004,116.6040008,31.0900006,21.9039996,29.484,13.932,57.6120004,53.7439994,NA,21.0459998,12.49,24.2380002,NA,18.65,7.368,4.494,27.446,38.7779998,110.6740006,178.7919984,24.2379998,65.4600008,3.798,23.9659998,NA,12.804,16.7180006,65.9559996,48.8719992,18.1639994,107.3980012,244.2339996,158.597998,8.582,8.898,63.5280006,73.9739992,106.0320008,4.45,27.5939994,70.2980028,41.7699996,10.02,33.7460008,22.5840004,222.8619996,28.2119998,8.968,71.830002,127.1759994,37.9139998,NA,117.8580002,10.618,29.5279998,41.5559998,29.7359996,7.12,6.198,40.7399994,34.9680002,75.5940002,35.3519994,63.4100006,32.8500002,10.75,59.024,54.7520004,15.744,44.2696396,57.1100006,47.8460008,30.812,56.1080002,76.5140002,36.5920006,59.5839998,354.37249725,11.788,148.6420014,56.0199998,71.2979994,2.06,41.1799996,17.4920002,37.7520004,20.23,25.7880004,23.982,4.82,72.3859998,NA,10.476,12.482,NA,15.536,132.3100004,37.155999,39.15,NA,18.8519996,3.354,62.6019996,87.7400024,24.764,9.628,17.1820002,38.2239992,9.99,32.4479996,27.798,126.7780002,137.947998,4.448,NA
1615766400,68.536,9.428,14.784,12.74,30.47,81.0119996,43.6699994,122.9679994,130.784004,13.71,38.1619996,27.1159994,29.968,4.0643034,28.84,4.6,24.8939998,NA,35.6660004,18.6599998,57.6339998,234.126001,39.8660002,4.358,NA,73.5999998,8.29,6.916,58.8399994,10.118,58.4340004,678.9319946,11.62,21.052,2.644,26.2139998,28.2460002,233.3539948,64.3679994,10.616,91.0740004,4.15,17.3040002,26.3540006,8.808,20.8859996,NA,30.1620002,61.3540012,50.972,9.934,2.774,55.9160002,8.434,238.0399994,56.8799996,NA,53.5180002,69.026001,62.1000008,19.6039996,27.9300004,8.058,281.1539978,75.353998,2.27,4.066,18.4400006,40.6220002,16.0299998,16.618,49.255999,16.206,4.558,NA,16.8019994,15.736,50.9740006,30.7226664,10.11,11.374,8.182,5.112,13.034,30.7218258,5.858,18.2919998,72.786,155.3519958,25.978,73.4961838,6.21,4.79,3.352,150.6200042,20.5939998,11.315,22.3099998,14.73,49.8,21.226,246.0899996,35.6940004,110.7979998,47.3939994,15.4780002,108.9319992,85.0300004,16.554,60.9580002,95.8039992,116.4839998,15.8999996,83.4280014,16.3679998,67.8339996,107.9079988,61.2799994,147.7309998,44.696,5.208,8.522,46.2080004,1.8775,53.8199996,18.4559996,6.89,33.5880006,41.8499998,46.3700006,22.2960004,18.4479996,193.9320006,11.376,132.1699982,131.995999,117.0639998,33.2299994,20.3980002,27.9579996,14.06,56.2020002,54.7580002,NA,20.5339994,12.342,23.364,NA,18.9419998,7.542,4.66,29.0060002,38.8860002,106.6839996,181.3740022,23.3720006,65.9259994,3.77,22.8300002,NA,13.576,17.9899998,67.0419984,49.486,17.5179996,106.6659988,259.2620026,160.6139982,8.974,8.224,64.0080002,73.1659972,106.5279998,4.368,28.77,66.7600004,43.728,9.872,34.476,22.6080004,219.7100006,24.4260002,9.35,68.8460008,128.525998,38.44,NA,118.4200014,11.29,30.1560004,42.0779998,31.3899998,6.948,6.684,43.3140002,35.4119998,75.6780014,36.3379996,66.136,34.4360002,11.128,55.5100006,61.1979998,16.796,45.1495186,59.5319998,50.0359994,30.94,63.2200004,78.7339998,37.3339996,60.6060008,344.2639954,11.512,138.25,57.787999,74.2779998,2.15,41.7239998,17.8700002,40.1980002,20.4899998,30.6199998,23.1959998,4.048,74.3420012,NA,10.278,13.132,NA,15.518,146.4860046,39.0900002,41.3140008,NA,17.6180004,3.926,65.1219994,84.372,25.1559998,9.524,17.5280002,40.3279992,10.234,31.3700008,28.348,125.962001,143.0140012,4.514,NA
1616371200,62.7999992,9.588,14.214,12.364,30.1939998,77.7580016,39.0299996,121.5639982,128.549002,10.67,37.5600008,22.844,30.0739998,4.057708,25.9139998,4.694,22.7219998,NA,35.778,18.6674995,54.0699998,235.5700012,38.8779998,4.484,NA,71.5380006,8.15,6.716,56.6379994,9.922,56.272,644.306006,11.46,19.3140004,2.436,23.5260002,27.1139998,230.871997,63.6080002,9.81,86.351999,3.998,16.6720002,25.4760002,8.86,20.1500002,NA,26.684,53.3879988,41.5280006,9.954,2.736,57.2139998,8.242,216.9820008,55.981999,NA,52.9660006,67.5119994,63.0059998,16.3960002,25.2600006,7.828,285.6140016,61.5840006,2.26,3.39,16.906,35.4059998,16.1620002,15.384,50.6079994,15.654,4.48,NA,15.63,15.242,51.794,31.6046662,9.986,10.612,7.678,4.854,13,30.7303854,5.4425,19.0325005,70.0939986,151.7380004,24.7919998,73.1832062,6.206,4.228,3.016,131.2419968,18.7360006,11.472,20.8680006,14.27,46.7779998,20.436,239.5390014,32.578,100.2599992,46.1580002,13.604,107.2080002,81.6660004,16.7179998,55.8800012,75.2539984,121.0339994,14.592,80.0960006,15.936,61.2860002,106.8660002,59.196,110.8839996,43.4119994,4.775,8.498,42.77750025,NA,52.1319994,18.4179996,5.96,31.0079992,36.472001,47.9919996,21.9719992,18.45,187.828,11.494,133.7119996,130.8120008,113.6079986,30.2280002,18.5680004,27.4899998,13.59,53.1659998,54.4780006,NA,19.6959998,12.106,21.9880002,NA,18.7239994,7.59,4.56,31.4200004,39.1859994,104.3520004,191.7779968,22.3,64.6179994,2.938,21.3280002,NA,13.352,17.1380002,65.2960008,49.9460008,16.79,104.7319992,244.7559996,161.9320008,8.494,7.706,64.7219994,73.2099992,102.6080002,4.072,28.812,67.8599992,37.956001,9.73,34.0580004,21.070001,209.1440002,21.8059998,9.192,64.5060006,132.853998,37.2019998,NA,116.5939988,9.974,27.9740002,40.1760004,28.7340006,6.536,5.95,38.8040002,36.4519998,77.6799988,36.2539994,62.9540016,32.3779998,10.956,53.1540002,49.645999,16.2920002,44.0375078,55.5419998,50.8699988,29.8099998,53.8540002,76.6699996,37.9100006,60.81,361.55,11.49,114.276001,58.6999998,73.2380006,2.162,41.082001,18.0839994,39.2699998,19.9079994,37.4140008,23.598,3.918,73.7220002,NA,10.13,10.85,NA,15.312,136.0680024,36.3440006,41.1440002,NA,16.8280004,3.522,60.6199996,81.6680008,23.7340006,9.102,16.7339998,37.782,9.924,28.1339998,28.4180002,123.8660004,134.0360014,4.248,NA
1616976000,63.347501,8.94,14.66,12.2575,31.6074995,78.18249875,37.92499925,121.61000075,132.449997,10.0675,38.870001,22.185,30.5074995,4.012778,26.42000025,4.6325,23.6975005,NA,36.31499975,18.5160002,54.72999825,236.30250525,39.13249975,4.685,NA,72.6075,8.2625,6.7125,57.42749875,10.21,56.8275005,644.1474915,11.5525,20.21750025,2.3225,16.7549995,27.0825,228.0499995,64.20500075,9.62375,88.4375,3.9925,17.11999975,25.0675,8.7075,19.96,NA,27.17999975,51.490001,40.1779998,9.954,2.7125,58.46750075,8.34,219.14249825,54.7575,NA,53.795,60.852501,63.3600005,16.08750025,20.57000025,7.7775,293.0025025,42.85999975,2.32,3.47,16.6025,33.98,16.71500025,18.25000025,51.99499975,15.83,4.385,NA,14.1125,15.72,53.05499925,32.22166625,10.195,11.0875,7.64,5.1375,10.92,31.187589,4.63,17.5739998,72.61249925,153.274998,24.74749975,73.81679125,6.1575,4.17,3.085,136.19499975,21.1840004,10.78,25.09499975,14.085,48.33250075,20.73749975,240.647495,32.867499,106.40750125,48.12,13.5625,109.512497,83.3500005,16.85749975,57.44250025,45.339999,131.89750275,13.9075,78.2124995,16.11000025,53.91749925,109.17999825,61.30749975,107.1619994,44.30999975,4.462,8.9675,NA,NA,53.87,18.9725005,7.42,31.3775,44.7849995,51.0424995,22.68749975,18.75999975,185.9675025,11.42,135.965,132.9399985,118.13500025,30.18249925,18.13499975,27.55250025,13.2075,52.6099995,55.6525,NA,19.955,12.5775,21.80750025,NA,18.7399995,7.76,4.3925,33.2080002,40.27249925,105.84749975,199.16250225,22.3,65.12250125,2.94,21.52999975,NA,13.2275,17.045,66.04500025,50.0075005,17.37750025,107.5650005,252.55250175,164.557499,9.015,7.7875,65.69000025,75.1000005,105.31999975,4.1725,28.93499975,70.914999,29.84999975,10.2475,32.665,21.1375005,213.7499965,24.98,9.1075,61.6525,135.682499,37.6825,NA,118.57750125,8.8925,28.79499975,40.92,29.65000075,6.9275,5.6925,39.37750025,36.9925015,79.15250225,36.14249925,63.62249925,31.7725,11.17,53.56500025,51.174999,17.5240008,44.85935025,51.39250075,51.42999925,32.432501,36.5249995,77.512499,37.9749995,62.08750075,344.4320008,11.72,145.44750225,58.98249925,74.5625,2.21,40.4900005,18.26749975,40.86749925,19.6850005,36.3580004,23.8275005,4.674,75.47750275,NA,10.5525,9.96,NA,15.5975,126.352499,37.08750075,43.625,NA,17.70749975,3.6075,60.8874995,82.3850005,23.7625,9.055,16.99499975,38.2650005,10.265,28.935,28.7300005,125.26000025,132.965,4.495,NA
1617580800,68.5279998,NA,14.624,12.674,32.478,82.2359998,38.6800002,128.6740008,141.4190002,9.974,39.846,20.4999998,30.532,3.9373454,28.7139998,4.474,23.882,NA,36.159999,17.3919998,57.5700004,251.1860016,39.9699998,4.482,NA,72.558,8.374,7.266,60.8120004,10.608,56.2599998,682.8919924,11.448,21.1239996,2.198,17.4619998,25.0559996,226.5680022,66.7320008,10.516,94.3580002,4.058,18.4579998,25.4580002,8.696,20.9099994,NA,30.652,59.5380006,38.0875005,9.966,2.756,58.414,8.444,246.3179962,54.4279998,NA,54.1339998,62.3880004,62.3440004,16.1560002,19.462,7.87,310.747998,42.458,2.356,3.41,17.6499996,32.9979988,16.7300004,18.3779998,52.0419998,16.1339998,4.578,NA,14.594,15.852,53.1159996,32.4933328,10.3,11.016,7.678,5.372,10.862,31.9144078,3.234,19.516,83.626001,154.497995,24.7679998,72.6545808,6.326,4.29,2.984,141.35,23.2499998,10.486,23.404,13.592,50.2360008,21.094,258.2160002,34.5519998,109.254001,50.4519996,13.06,112.7160004,81.9600006,17.068,59.2400002,43.0620002,139.998001,12.77,79.409999,15.54,57.6159996,116.3779982,63.4939992,118.1939986,44.96,4.826,9.186,NA,NA,55.4100006,18.1499996,7.219,31.0699996,50.818,49.918,23.2020004,17.904,188.2,11.272,139.7640016,139.7459992,122.6120008,29.6060002,17.6460002,27.2319998,13.172,56.9920006,56.696,NA,20.4180006,12.546,20.982,NA,19.3560002,7.938,4.59,31.4899998,40.5200002,103.6440002,204.8100008,22.4280002,67.3820008,3.36,21.284,NA,13.692,17.406,68.3319992,49.3219994,17.8299998,106.0739988,254.8839966,162.9299988,8.812,7.73,65.659999,77.490001,107.6800002,4,28.7759992,74.6740008,29.6600002,9.904,32.7159998,21.0420002,220.0359984,28.798,9.016,65.7959982,136.6639984,38.3080004,NA,120.9360002,9.154,31.048,42.3900002,31.114,7.1,6.088,38.8879996,37.156,79.6860002,36.2540008,62.5299994,30.0320002,11.026,51.9280008,51.7099998,16.6540006,46.3061332,50.987999,51.3600008,31.438,36.2979996,77.7580016,37.1680002,62.8320002,348.30250525,11.76,151.1879976,58.9859994,75.7000016,2.176,41.254001,18.3540004,43.3099998,20.0060002,32.2074995,23.7840002,5.232,74.4020006,NA,9.84,10.242,NA,15.8160002,133.9420014,37.642,44.7540002,NA,17.67,4.154,62.5759994,80.0719986,24.6979998,9.14,17.2299996,41.644,10.316,28.7600002,31.114,130.3979982,135.5899964,4.88,NA
1618185600,70.9759996,NA,14.866,12.258,33.3160006,80.4960022,36.8779998,133.2720002,156.4304992,9.208,39.4300012,17.4100006,29.8039998,3.990107,27.5720004,4.52,22.4,NA,37.4939994,16.4259996,60.0799996,258.045996,41.726001,4.122,NA,72.5300004,8.25,7.338,58.7900004,10.638,56.4339998,735.0319944,11.696,20.618,1.886,15.712,24.662,240.5819976,64.9180008,10.63,91.8679994,4.128,18.8040002,25.4900002,8.804,21.4820002,NA,28.896,62.405999,37.8779998,9.954,2.812,57.7680002,8.318,263.202002,53.95,NA,54.1659996,58.3220004,63.9960006,16.8039996,18.0860002,8.004,307.6240052,38.8600006,2.382,3.334,16.62,28.138,16.58,17.8920004,51.8079994,16.252,4.63,NA,14.766,15.812,53.3060004,32.8186668,10.336,10.798,7.842,5.648,10.718,32.4236806,3.492,20.416,82.4040008,153.3440002,25.0320008,73.1259552,6.252,4.258,2.748,133.4440004,21.90249975,10.2675,22.0480002,13.224,47.741999,21.132,271.1079956,35.936,103.3900008,48.6320002,10.618,115.8660006,78.0200014,17.312,56.3459992,39.8160002,134.476001,11.45,79.9819992,14.87,58.3619996,119.0480012,62.8499994,112.1179992,45.1459998,5.206,9.352,NA,NA,54.158,16.8019996,7.76,32.7880004,45.022,46.904001,23.7639994,17.302,186.526001,10.832,139.852002,137.1080016,120.0399978,25.3499998,17.7079998,26.5680004,12.754,61.7159996,57.2160012,NA,20.6799998,12.578,20.0639998,NA,18.204,7.822,4.848,30.4019996,40.7879996,102.9339982,206.0120026,22.062,66.3979994,3.666,21.0260002,NA,13.87,17.382,69.1639986,50.0040002,17.762,107.4340012,250.901999,160.7339994,8.826,7.328,65.4980012,79.3859998,108.240001,3.904,28.8619996,77.3699998,27.564,9.264,33.3320008,20.958,223.4320008,24.0119998,8.352,67.5440004,136.424002,38.3699996,NA,124.2160004,8.92,33.5020006,41.7559998,32.5879988,7.246,6.224,35.7239988,37.418001,80.090001,36.7340004,62.5640006,27.702,10.646,51.4660006,50.7399994,15.916,48.5575272,51.2039992,51.6379996,32.974,33.5720002,78.1139998,37.4260002,63.9679998,343.1519958,11.816,149.4739992,58.6199998,78.5380006,2.214,41.7719994,18.5880006,42.2700004,20.1959998,27.6739996,23.6520006,4.7375,75.0439988,NA,9.254,10.392,NA,15.722,155.9639986,36.8679992,45.3960008,NA,17.6119994,3.752,61.2420006,78.4680008,27.41,9.09,17.3940002,40.6719994,10.496,29.2399998,32.6600006,131.1939972,134.0839966,4.564,NA
1618790400,66.4599992,NA,14.895,11.89,33.832,80.7619998,38.6520006,133.5420012,152.0179962,9.774,38.7020004,16.736,30.5500002,4.0676008,26.8239996,4.188,20.8220002,NA,38.9579994,14.42,56.6619994,259.1799988,43.2440012,3.992,NA,70.751999,8.426,7.53,57.0660004,10.592,55.7220002,725.3660032,11.102,19.9040006,1.812,15.088,24.1880006,231.1060028,62.368001,10.386,87.2240006,4.178,19.4240002,25.2299996,8.804,22.374,NA,28.6079996,59.1159996,39.4440002,9.94125,2.894,57.899999,8.588,245.5239992,54.35,NA,54.4620002,57.291999,66.0660004,16.6579998,18.096,8.04,300.8019958,37.3860002,2.328,3.242,16.24,26.4219998,16.6000006,17.2219996,51.9959998,15.18,4.818,NA,16.0360004,16.024,54.3379998,33.6519992,10.174,10.436,7.53,5.956,10.366,32.378031,3.652,19.9639996,72.9440004,150.0039976,24.7819998,74.6755724,6.332,3.952,2.6,131.802002,19.5059998,10.212,22.5399996,13.276,45.350001,20.4739998,265.106,36.0780016,107.066002,46.2360002,9.318,116.8179978,76.0160004,17.3919998,52.2580004,39.9219994,132.2279998,10.709,79.1619996,14.87,61.8199994,103.3479996,61.3039994,102.54250125,43.8940002,6.36,9.782,NA,NA,53.3560004,16.3620004,8.266,33.0660004,33.4819994,43.3999998,24.1200002,17.5459994,183.8219972,10.216,140.2539978,134.647998,116.342,21.9159996,17.6,25.694,12.854,59.0539992,56.8640008,NA,20.2960002,11.972,19.784,NA,18.026,7.896,5.108,31.2739996,40.9880006,101.9640014,206.8540008,21.3220002,65.382,3.914,19.5719994,NA,13.974,17.2140004,68.958,52.3959998,17.792,109.9740006,237.3679994,165.2919982,9.196,7.054,66.0479994,78.9699998,106.9280014,3.68,29.0899998,76.8980012,29.4860002,9.116,35.0779998,20.35,226.8179992,21.932,8.396,66.4259994,135.9560028,37.374,NA,129.1419998,8.596,36.19,40.2080002,32.8500004,7.404,6.318,37.7080002,37.5759992,80.7380022,37.8700006,61.6220002,26.8299994,10.328,49.7520004,39.1480012,15.565,51.5164718,47.2580002,47.5480004,34.237999,31.7700006,78.7659988,38.0899992,65.4339994,308.2359986,11.808,145.3179992,59.305999,81.8580002,2.378,42.4759994,19.0080002,41.1239998,20.4019998,25.0999998,23.5100004,4.916,76.1180008,NA,8.958,11.692,NA,15.168,165.9840028,35.9119994,45.9420004,NA,17.668,3.622,59.7019996,76.3639984,28.9459998,9.12,17.4640004,40.5519996,10.336,30.6519996,32.304,131.9420012,129.7899994,4.748,NA
