"Date","Open","High","Low","Close","Adj Close","Volume"
1630296000,149,153.490005,148.610001,153.119995,152.702301,90956700
1630382400,152.660004,152.800003,151.289993,151.830002,151.415817,86453100
1630468800,152.830002,154.979996,152.339996,152.509995,152.093964,80313700
1630555200,153.869995,154.720001,152.399994,153.649994,153.23085,71115500
1630641600,153.759995,154.630005,153.089996,154.300003,153.879089,57808700
1630987200,154.970001,157.259995,154.389999,156.690002,156.262573,82278300
1631073600,156.979996,157.039993,153.979996,155.110001,154.686874,74420200
1631160000,155.490005,156.110001,153.949997,154.070007,153.649719,57305700
1631246400,155,155.479996,148.699997,148.970001,148.563614,140893200
1631505600,150.630005,151.419998,148.75,149.550003,149.142044,102404300
1631592000,150.350006,151.070007,146.910004,148.119995,147.715927,109296300
1631678400,148.559998,149.440002,146.369995,149.029999,148.623444,83281300
1631764800,148.440002,148.970001,147.220001,148.789993,148.384094,68034100
1631851200,148.820007,148.820007,145.759995,146.059998,145.66156,129868800
1632110400,143.800003,144.839996,141.270004,142.940002,142.550079,123478900
1632196800,143.929993,144.600006,142.779999,143.429993,143.038727,75834000
1632283200,144.449997,146.429993,143.699997,145.850006,145.452133,76404300
1632369600,146.649994,147.080002,145.639999,146.830002,146.429474,64838200
1632456000,145.660004,147.470001,145.559998,146.919998,146.519211,53477900
1632715200,145.470001,145.960007,143.820007,145.369995,144.973434,74150700
1632801600,143.25,144.75,141.690002,141.910004,141.522873,108972300
1632888000,142.470001,144.449997,142.029999,142.830002,142.440384,74602000
1632974400,143.660004,144.380005,141.279999,141.5,141.113998,89056700
1633060800,141.899994,142.919998,139.110001,142.649994,142.260864,94639600
1633320000,141.759995,142.210007,138.270004,139.139999,138.760437,98322000
1633406400,139.490005,142.240005,139.360001,141.110001,140.725067,80861100
1633492800,139.470001,142.149994,138.369995,142,141.61264,83221100
1633579200,143.059998,144.220001,142.720001,143.289993,142.899109,61732700
1633665600,144.029999,144.179993,142.559998,142.899994,142.510178,58773200
1633924800,142.270004,144.809998,141.809998,142.809998,142.420425,64452200
1634011200,143.229996,143.25,141.039993,141.509995,141.123978,73035900
1634097600,141.240005,141.399994,139.199997,140.910004,140.52562,78762700
1634184000,142.110001,143.880005,141.509995,143.759995,143.367828,69907100
1634270400,143.770004,144.899994,143.509995,144.839996,144.444885,67940300
1634529600,143.449997,146.839996,143.160004,146.550003,146.150223,85589200
1634616000,147.009995,149.169998,146.550003,148.759995,148.354187,76378900
1634702400,148.699997,149.75,148.119995,149.259995,148.852829,58418800
1634788800,148.809998,149.639999,147.869995,149.479996,149.07222,61421000
1634875200,149.690002,150.179993,148.639999,148.690002,148.284393,58883400
1635134400,148.679993,149.369995,147.619995,148.639999,148.234528,50720600
1635220800,149.330002,150.839996,149.009995,149.320007,148.912674,60893400
1635307200,149.360001,149.729996,148.490005,148.850006,148.443954,56094900
1635393600,149.820007,153.169998,149.720001,152.570007,152.153809,100077900
1635480000,147.220001,149.940002,146.410004,149.800003,149.391357,124953200
1635739200,148.990005,149.699997,147.800003,148.960007,148.55365,74588300
1635825600,148.660004,151.570007,148.649994,150.020004,149.610764,69122000
1635912000,150.389999,151.970001,149.820007,151.490005,151.076767,54511500
1635998400,151.580002,152.429993,150.639999,150.960007,150.548203,60394600
1636084800,151.889999,152.199997,150.059998,151.279999,151.087509,65463900
1636347600,151.410004,151.570007,150.160004,150.440002,150.248581,55020900
1636434000,150.199997,151.429993,150.059998,150.809998,150.618103,56787900
1636520400,150.020004,150.130005,147.850006,147.919998,147.731781,65187100
1636606800,148.960007,149.429993,147.679993,147.869995,147.681839,4.1e+07
1636693200,148.429993,150.399994,147.479996,149.990005,149.799149,63804000
1636952400,150.369995,151.880005,149.429993,150,149.809128,59222800
1637038800,149.940002,151.490005,149.339996,151,150.807861,59256200
1637125200,151,155,150.990005,153.490005,153.294693,88807000
1637211600,153.710007,158.669998,153.050003,157.869995,157.669113,137827700
1637298000,157.649994,161.020004,156.529999,160.550003,160.345718,117305600
1637557200,161.679993,165.699997,161,161.020004,160.815109,117467900
1637643600,161.119995,161.800003,159.059998,161.410004,161.20462,96041900
1637730000,160.75,162.139999,159.639999,161.940002,161.733948,69463600
1637902800,159.570007,160.449997,156.360001,156.809998,156.610474,76959800
1638162000,159.369995,161.190002,158.789993,160.240005,160.036102,88748200
1638248400,159.990005,165.520004,159.919998,165.300003,165.089676,174048100
1638334800,167.479996,170.300003,164.529999,164.770004,164.560349,152052500
1638421200,158.740005,164.199997,157.800003,163.759995,163.55162,136739200
1638507600,164.020004,164.960007,159.720001,161.839996,161.634064,118023100
1638766800,164.289993,167.880005,164.279999,165.320007,165.10965,107497000
1638853200,169.080002,171.580002,168.339996,171.179993,170.962173,120405400
1638939600,172.130005,175.960007,170.699997,175.080002,174.857224,116998900
1639026000,174.910004,176.75,173.919998,174.559998,174.337875,108923700
1639112400,175.210007,179.630005,174.690002,179.449997,179.221664,115402700
1639371600,181.119995,182.130005,175.529999,175.740005,175.516388,153237000
1639458000,175.25,177.740005,172.210007,174.330002,174.108185,139380400
1639544400,175.110001,179.5,172.309998,179.300003,179.071854,131063300
1639630800,179.279999,181.139999,170.75,172.259995,172.040802,150185800
1639717200,169.929993,173.470001,169.690002,171.139999,170.922241,195432700
1639976400,168.279999,170.580002,167.460007,169.75,169.533997,107499100
1640062800,171.559998,173.199997,169.119995,172.990005,172.769882,91185900
1640149200,173.039993,175.860001,172.149994,175.639999,175.416504,92135300
1640235600,175.850006,176.850006,175.270004,176.279999,176.055695,68356600
1640581200,177.089996,180.419998,177.070007,180.330002,180.10054,74919600
1640667600,180.160004,181.330002,178.529999,179.289993,179.061859,79144300
1640754000,179.330002,180.630005,178.139999,179.380005,179.151749,62348900
1640840400,179.470001,180.570007,178.089996,178.199997,177.973251,59773000
1640926800,178.089996,179.229996,177.259995,177.570007,177.344055,64062300
1641186000,177.830002,182.880005,177.710007,182.009995,181.778397,104487900
1641272400,182.630005,182.940002,179.119995,179.699997,179.471344,99310400
1641358800,179.610001,180.169998,174.639999,174.919998,174.697418,94537600
1641445200,172.699997,175.300003,171.639999,172,171.781143,96904000
1641531600,172.889999,174.139999,171.029999,172.169998,171.950928,86709100
1641790800,169.080002,172.5,168.169998,172.190002,171.970901,106765600
1641877200,172.320007,175.179993,170.820007,175.080002,174.857224,76138300
1641963600,176.119995,177.179993,174.820007,175.529999,175.306641,74805200
1642050000,175.779999,176.619995,171.789993,172.190002,171.970901,84505800
1642136400,171.339996,173.779999,171.089996,173.070007,172.849792,80440800
1642482000,171.509995,172.539993,169.410004,169.800003,169.583939,90956700
1642568400,170,171.080002,165.940002,166.229996,166.018478,94815000
1642654800,166.979996,169.679993,164.179993,164.509995,164.300659,91420500
1642741200,164.419998,166.330002,162.300003,162.410004,162.203354,122848900
1643000400,160.020004,162.300003,154.699997,161.619995,161.414337,162294600
1643086800,158.979996,162.759995,157.020004,159.779999,159.576691,115798400
1643173200,163.5,164.389999,157.820007,159.690002,159.486801,108275300
1643259600,162.449997,163.839996,158.279999,159.220001,159.01741,121954600
1643346000,165.710007,170.350006,162.800003,170.330002,170.113266,179935700
1643605200,170.160004,175,169.509995,174.779999,174.557602,115541600
1643691600,174.009995,174.839996,172.309998,174.610001,174.387817,86213900
1643778000,174.75,175.880005,173.330002,175.839996,175.616257,84914300
1643864400,174.479996,176.240005,172.119995,172.899994,172.679993,89418100
1643950800,171.679993,174.100006,170.679993,172.389999,172.389999,82465400
1644210000,172.860001,173.949997,170.949997,171.660004,171.660004,77251200
1644296400,171.729996,175.350006,171.429993,174.830002,174.830002,74829200
1644382800,176.050003,176.649994,174.899994,176.279999,176.279999,71285000
1644469200,174.139999,175.479996,171.550003,172.119995,172.119995,90865900
1644555600,172.330002,173.080002,168.039993,168.639999,168.639999,98670700
1644814800,167.369995,169.580002,166.559998,168.880005,168.880005,86185500
1644901200,170.970001,172.949997,170.25,172.789993,172.789993,62527400
1644987600,171.850006,173.339996,170.050003,172.550003,172.550003,61177400
1645074000,171.029999,171.910004,168.470001,168.880005,168.880005,69589300
1645160400,169.820007,170.539993,166.190002,167.300003,167.300003,82772700
1645506000,164.979996,166.690002,162.149994,164.320007,164.320007,91162800
1645592400,165.539993,166.149994,159.75,160.070007,160.070007,90009200
1645678800,152.580002,162.850006,152,162.740005,162.740005,141147500
1645765200,163.839996,165.119995,160.869995,164.850006,164.850006,91974200
1646024400,163.059998,165.419998,162.429993,165.119995,165.119995,94869100
1646110800,164.699997,166.600006,161.970001,163.199997,163.199997,83474400
1646197200,164.389999,167.360001,162.949997,166.559998,166.559998,79724800
1646283600,168.470001,168.910004,165.550003,166.229996,166.229996,76678400
1646370000,164.490005,165.550003,162.100006,163.169998,163.169998,83737200
1646629200,163.360001,165.020004,159.039993,159.300003,159.300003,96418800
1646715600,158.820007,162.880005,155.800003,157.440002,157.440002,131148300
1646802000,161.479996,163.410004,159.410004,162.949997,162.949997,91454900
1646888400,160.199997,160.389999,155.979996,158.520004,158.520004,105342000
1646974800,158.929993,159.279999,154.5,154.729996,154.729996,96836300
1647230400,151.449997,154.119995,150.100006,150.619995,150.619995,108732100
1647316800,150.899994,155.570007,150.380005,155.089996,155.089996,92964300
1647403200,157.050003,160,154.460007,159.589996,159.589996,102300200
1647489600,158.610001,161,157.630005,160.619995,160.619995,75615400
1647576000,160.509995,164.479996,159.759995,163.979996,163.979996,123351200
1647835200,163.509995,166.350006,163.009995,165.380005,165.380005,95811400
1647921600,165.509995,169.419998,164.910004,168.820007,168.820007,81532000
1648008000,167.990005,172.639999,167.649994,170.210007,170.210007,98062700
1648094400,171.059998,174.139999,170.210007,174.070007,174.070007,90131400
1648180800,173.880005,175.279999,172.75,174.720001,174.720001,80546200
1648440000,172.169998,175.729996,172,175.600006,175.600006,90371900
1648526400,176.690002,179.009995,176.339996,178.960007,178.960007,100589400
1648612800,178.550003,179.610001,176.699997,177.770004,177.770004,92633200
1648699200,177.839996,178.029999,174.399994,174.610001,174.610001,103049300
1648785600,174.029999,174.880005,171.940002,174.309998,174.309998,78699800
1649044800,174.570007,178.490005,174.440002,178.440002,178.440002,76468400
1649131200,177.5,178.300003,174.419998,175.059998,175.059998,73401800
1649217600,172.360001,173.630005,170.130005,171.830002,171.830002,89058800
1649304000,171.160004,173.339996,169.860001,172.139999,172.139999,77481291
