"","Week","TWTR","F","NIO","CCL","AMD","AAPL","DIDI","SOFI","AMC","BAC","ITUB","NVDA","BBD","PLTR","DNA","BABA","VALE","TLRY","TELL","AAL","NCLH","TSLA","FB","AUY","SWN","T","PBR","NOK","KGC","PLUG","OXY","LCID","CLF","SNAP","WFC","BEKE","MU","GM","RIVN","XOM","C","UBER","INTC","FCEL","MSFT","VZ","PFE","RBLX","BTU","GOLD","TEVA","SQ","IQ","RIG","ABEV","MRO","SBUX","LYG","DKNG","NLY","EDU","JOBY","HOOD","PCG","BP","GRAB","KO","PDD","QCOM","GGB","CHNG","M","BTG","ET","CVE","MARA","SPCE","ISBC","FCX","CSX","KOS","PATH","XPEV","JBLU","PYPL","CS","CSCO","UPST","UMC","ZNGA","UAL","TME","BILI","MRK","AFRM","MS","X","BCS","DAL","ERIC","JPM","RLX","PLAN","MOS","SIRI","BMY","BKR","KMI","NLSN","ZIM","OPEN","BA","AMAT","CFG","CMCSA","QS","DISCA","ON","LAC","RLLCF","HPQ","CPG","HL","CCJ","MQ","CHPT","AVTR","TAL","GFI","FTI","MRVL","CVX","PBR-A","PPL","LUMN","PINS","BB","AGNC","VTRS","RYCEY","KDP","DIS","PSLV","TSM","GPS","SLB","STNE","HBAN","NKLA","HAL"
"83",2020 W31,36.7480004,6.842,12.16,14.19,73.659999,97.110501,NA,NA,4.068,24.6979998,4.3907666,104.6624984,4.496,NA,NA,251.224002,11.846,7.586,0.968,11.372,13.95,297.3380004,237.0159972,6.542,2.496,29.5380002,9.092,4.438,8.874,8.056,16.3180004,NA,5.64,22.632,25.1420004,12.536,50.5740004,25.602,NA,43.1199998,51.1919996,51.9520004,48.5200008,2.338,203.7679994,57.3159998,36.6299812,NA,3.196,29.0880002,11.584,127.3580032,20.7759998,2.086,2.868,5.58,76.3379988,1.398,59.6375,7.378,13.7774,NA,NA,9.164,22.732,NA,47.9220002,85.5960006,97.9959992,3.442,24.0424995,6.282,6.796,6.472,4.742,1.752,23.416,8.398,13.19,23.6793336,1.628,NA,28.3439998,10.206,185.4860016,10.568,46.7439988,NA,3.722,9.688,32.3139992,15.9,41.7660004,75.8015288,NA,50,7.48,5.496,25.414,11.566,97.5119996,NA,45.2180002,13.69,5.92,58.832,15.766,14.254,14.584,NA,11.918,165.401999,63.4619994,24.7960002,43.4279998,15.506,20.982,20.822,6.32,0.00502,17.282,1.63,5.472,11.01,NA,24.0119998,26.962,78.3660002,13.294,5.8169642,35.6160006,88.0860002,8.864,26.1,9.764,59.109999,4.74,13.654,16.364,3.3,30.8939996,116.140001,8.688,80.331999,13.416,18.968,46.1820002,9.286,31.248,14.724
"84",2020 W32,36.8719992,6.86,13.684,13.766,83.9159988,110.736,NA,NA,4.25,25.3939998,3.9967024,112.1195006,4.078,NA,NA,260.5660034,11.472,7.892,0.942,12.236,13.714,295.9723938,256.926001,6.64,2.912,29.8680002,8.65,5.028,9.596,9.926,15.566,NA,5.518,21.522,24.444,11.994,50.0379996,26.2219996,NA,43.3299994,50.9159994,53.5159994,48.5899994,2.578,214.319998,57.8100008,36.4155602,NA,2.878,29.336,12.144,143.8800018,22.5440002,2.278,2.51,5.74,75.5720002,1.416,60.0519996,7.386,14.4924,NA,NA,9.044,23.2040002,NA,47.0979996,93.465999,110.247998,3.346,23.9120004,6.298,7.158,6.772,4.792,4.162,20.4959998,8.076,13.708,23.849333,1.482,NA,28.1100004,10.546,200.0060028,10.946,47.472,NA,4.308,10.016,33.3240012,16.1959998,44.5579996,77.847328,NA,49.6579992,7.142,5.5,26.32,11.708,97.095999,NA,44.7920004,15.7699998,5.92,60.122,16.3840002,14.318,15.066,NA,9.965,168.7680022,64.3820008,24.7,42.8120002,17.3780002,21.416,21.232,6.854,0.00476,18.0739994,1.724,6.166,10.35,NA,21.932,27.352,79.9419998,13.472,6.1919644,37.0700004,86.5539994,8.45,26.724,10.114,64.6439978,4.826,13.658,16.4720004,3.294,29.852,124.4,9.612,80.2639984,13.638,19.2799996,48.2660004,9.358,36.6760002,14.934
"85",2020 W33,37.5759998,7.1,13.404,15.428,80.973999,113.0060012,NA,NA,4.904,26.6059996,3.8186316,112.9244994,3.96,NA,NA,251.8860014,11.29,7.22,0.982,13.58,15.418,304.7771972,260.3119996,5.974,3.048,30.1000004,8.74,4.996,8.78,11.348,15.16,NA,6.028,21.8140004,25.1060002,12.808,47.4259994,27.9880002,NA,43.9559996,53.1579992,50.8400002,48.8099998,2.776,207.6839996,58.6819998,36.1935476,NA,2.728,27.0559996,11.66,140.3520018,21.554,2.286,2.464,5.98,78.604001,1.468,64.8960006,7.524,13.9522,NA,NA,9.306,23.602,NA,48.1820006,87.7599992,111.6260012,3.336,23.8439998,7.09,6.648,6.552,5.126,3.858,18.598,8.322,13.976,24.8333336,1.73,NA,30.46,11.566,191.6400054,11.36,45.6479996,NA,4.102,9.244,36.5520012,15.11,41.1220002,78.5343506,NA,51.8440002,7.786,5.668,29.1440002,11.738,102.4360016,NA,45.0139996,17.7479996,6.028,62.9980004,17.2640004,14.402,16.008,NA,8.862,177.5580018,65.778,26.122,43.3020002,19.846,22.1340002,22.0860002,7.396,0.00476,18.5819996,1.966,5.93,10.368,NA,25.642,27.13000025,75.0300004,12.202,6.438988,34.7179994,90.048001,8.516,28.82,10.922,66.73999975,4.828,13.782,16.302,3.494,29.898,130.5119994,9.418,78.7820022,14.944,20.164,49.2159994,9.92,44.13,16.3479994
"86",2020 W34,38.617999,6.848,14.062,14.576,82.3499986,117.7045,NA,NA,5.444,25.4020002,3.5746084,123.1215012,3.726,NA,NA,260.1039976,11.348,6.924,0.93,12.512,15.482,386.1227966,264.4220032,6.144,2.804,29.7460004,8.452,5.044,8.986,13.044,13.648,NA,6.36,21.7820002,23.9939998,12.924,43.8640008,29.2919996,NA,41.8719992,50.186,53.0424995,48.8720002,2.99,211.8140014,58.9919998,36.5407976,NA,2.622,29.682,10.4,152.9699982,19.0319998,1.726,2.352,5.676,77.9719986,1.434,67.0700006,7.37,13.9206,NA,NA,9.154,22.1539998,NA,47.7259986,91.567999,111.7820008,3.534,23.7320004,6.552,6.548,6.58,4.968,3.25,17.5220002,7.846,14.502,24.7659998,1.646,NA,NA,10.908,195.6539976,11.108,42.1,NA,3.848,9.368,33.9820002,14.448,44.826001,80.984732,NA,51.0939986,7.828,5.632,27.642,11.568,98.254001,NA,47.9080002,17.872,5.894,62.8299996,16.1279998,14.222,15.476,NA,10.072,169.7179994,65.0600012,24.698,43.346,20.96,22.0979994,21.4679996,8.034,0.00468,18.142,1.946,6.052,10.578,NA,22.9900002,27.29750025,75.0759992,12.558,5.889881,33.3040002,86.9359986,8.226,28.308,11,68.6499986,4.792,13.914,16.2560002,3.386,29.2620002,128.3239974,9.588,78.6580002,14.848,19.3699998,50.0019998,9.428,41.633999,16.2680002
"87",2020 W35,40.7160004,6.918,18.326,16.1279998,84.9600006,125.4044998,NA,NA,5.874,25.9199996,3.5795548,128.0384992,3.79,NA,NA,285.4299986,11.16,6.576,0.902,13.248,16.7100002,425.7143982,288.6000062,5.996,2.882,29.9720004,8.348,5.02,8.624,12.86,13.252,NA,6.394,21.4800004,24.4840006,15.93,44.8259986,29.8380002,NA,40.7080002,51.5120002,52.09750075,49.59,2.908,221.3600006,59.427999,36.2561668,NA,2.412,28.9740002,9.584,154.4139984,19.9379996,1.29,2.322,5.398,82.4440018,1.442,69.026001,7.424,14.1554,NA,NA,9.082,21.4859996,NA,48.4200006,87.5339998,116.4239992,3.544,23.5550005,6.652,6.406,6.554,4.876,2.422,17.4399998,7.86,14.916,25.3073338,1.512,NA,NA,11.504,202.5699982,11.158,42.1760002,NA,3.712,9.12,35.8700004,15.788,46.8739996,81.7003816,NA,52.3259994,7.842,5.79,30.532,11.764,100.9539978,NA,55.4019996,18.5279998,5.88,62.455999,15.228,13.994,15.398,NA,10.098,174.9799988,63.3300004,25.6860006,44.1020004,NA,22.836,21.604,7.008,0.0043,18.7940004,1.838,5.698,11.176,NA,21.336,28.2639998,76.264,12.724,5.7455356,35.9400002,85.7299988,8.136,27.868,11.238,70.2939986,4.982,14.14,16.216,3.35,29.6519996,132.3859954,9.56,80.3460006,16.9120004,19.12,50.4220002,9.55,39.4699996,16.1080002
"88",2020 W36,41.3800004,6.864,19.1460006,17.162,87.5540008,127.2919952,NA,NA,6.522,25.934,3.713108,134.359999,3.968,NA,NA,288.9980042,11.31,6.31,0.904,13.27,17.4180002,449.2119994,292.998004,6.128,2.624,29.5979998,8.632,4.684,8.764,12.712,12.492,NA,6.65,22.8340006,24.416,NA,46.382,29.9719998,NA,39.3500002,51.6580002,53.4079994,50.8920006,2.68,223.2,60.01,35.0341552,NA,2.632,29.38,9.416,157.6700014,22.1379998,1.244,2.352,5.128,86.3240004,1.396,67.5119994,7.364,15.0158,NA,NA,9.2,20.6840004,NA,50.2719996,88.2780014,119.3380002,3.668,23.0500004,7.258,6.566,6.296,4.714,2.324,16.9720002,7.978,15.928,25.556,1.364,NA,NA,11.706,204.144,10.936,41.6879998,NA,3.572,9.008,36.9019996,15.766,48.9340002,81.557251,NA,52.7099998,7.8,5.63,31.1379994,11.448,101.3660004,NA,60.4120004,18.5660002,5.822,60.954,14.27,13.738,15.27,NA,10.796,171.7040038,62.1979994,26.5900006,44.7799994,NA,21.9499994,21.9260002,7.64,0.00428,19.4359996,1.676,5.836,11.23,NA,23.7299998,29.4600004,76.5559984,12.602,5.7202382,38.9679996,82.8820006,8.478,28.0220002,10.77,70.4259996,5.322,13.97,15.7719998,2.99,29.9040002,133.2080014,9.722,80.612001,17.7499996,18.9679998,51.2960006,9.626,38.5819998,16.1540002
"89",2020 W37,38.90750025,6.9775,17.7075,17.88000025,78.98000125,113.9074995,NA,NA,6.1025,25.40749975,3.69744425,122.760624,3.94,NA,NA,270.582489,11.2775,5.5625,0.7925,13.16,17.97500025,360.13749675,269.8949965,6.1275,2.4425,29.19750025,8.42,4.11,8.855,11.9225,10.635,NA,6.16,23.46000025,24.0075,NA,45.285,31.24000025,NA,37.50750075,51.097501,56.9920006,49.19249925,2.3725,205.83749775,59.83,34.1152755,NA,2.74,29.88000025,8.8275,140.460003,21.26,1.02,2.3175,4.4675,85.35499975,1.3025,60.852501,7.4025,14.716,NA,NA,9.0975,20.10999975,NA,50.26500025,83.7425005,112.4124985,3.7525,22.6360002,7.405,6.4825,5.9825,4.1525,1.8775,17.27999975,7.8025,15.97499975,25.40916625,1.1075,NA,NA,12.32,188.65999975,10.6675,39.8950005,NA,3.8625,8.4075,36.45749975,15.92,43.8699995,80.214693,NA,50.4674995,7.3375,5.325,31.94750075,10.9375,100.42250075,NA,57.26249975,17.87249925,5.5975,58.722501,13.9825,13.05,14.6525,NA,9.6775,159.94499975,55.23750025,26.895,44.27499925,NA,22.96,21.4625,7.105,0.00288,19.36250075,1.425,5.56,10.77,NA,24.2279998,30.28250025,72.932501,12.9775,5.221354,38.567499,78.710001,8.3825,27.6975005,10.6775,71.55749875,4.85,14.17,15.32,2.765,28.9350005,133.13249975,9.4925,78.610001,17.09999925,18.1425,50.500001,9.6925,40.52999975,14.605
"90",2020 W38,39.3919996,7.138,19.128,16.3579998,76.9940018,112.0419982,NA,NA,5.642,25.438,3.6636436,126.0610018,3.848,NA,NA,275.6660034,11.714,5.402,0.834,13.404,17.154,435.3440004,261.8880004,6.234,2.43,29.1,8.352,4.122,9.448,12.822,11.206,NA,6.552,24.3159996,25.1279994,NA,50.0019998,31.5940002,NA,37.1459998,45.8740006,55.6950005,49.9979996,2.452,204.5080018,60.445999,34.9525628,NA,3.392,29.5879996,9.242,148.1199982,22.6799998,1.066,2.436,4.56,86.883998,1.306,62.3880004,7.56,15.399,NA,NA,9.74,19.5799994,NA,50.7099998,82.2819996,114.0339996,3.994,22.742,6.934,6.912,5.976,4.22,1.988,17.3779998,7.812,16.7160006,26.5273336,1.232,NA,NA,12.762,181.150003,10.962,40.313999,NA,4.27,8.41,37.4319998,15.734,44.158001,81.1812972,NA,50.604001,7.982,5.202,33.5399994,10.97,99.6719986,NA,57.9839996,18.556,5.374,59.4700006,14.942,13.138,15.34,NA,7.948,164.9940032,56.5240006,27.3900004,45.876,NA,23.988,21.8799998,9.166,0.00046,19.218,1.4,5.758,10.988,NA,26.90999975,29.5620004,75.4300002,14.058,5.3169642,38.7020004,77.8399994,8.262,27.5899996,10.926,67.28000075,4.79,14.558,15.922,2.554,28.4799992,130.6860014,9.65,82.3240004,17.0220002,18.6440004,52.5639998,9.898,33.9840006,14.622
"91",2020 W39,42.9880006,6.692,18.4339996,14.328,76.85,109.9020006,NA,NA,4.96,23.7,3.3948888,125.0010024,3.55,NA,NA,272.576007,10.772,4.922,0.726,12.108,15.3499998,409.8220032,251.2540008,5.678,2.506,28.2180004,7.656,3.888,8.85,12.252,10.728,NA,5.946,24.746,23.496,NA,49.4620002,29.3780004,NA,35.0619994,42.6559996,51.3660004,49.5180002,2.372,204.3119992,59.3839998,34.170778,NA,3.55,27.8200002,8.746,153.2659972,23.568,0.91,2.32,4.338,83.6339996,1.198,58.3220004,7.272,15.1518,NA,NA,9.774,18.112,NA,48.8760002,77.2520004,112.6,3.724,22.924,6.15,6.412,5.658,3.948,1.806,16.2059998,7.046,15.356,25.7780004,1.092,NA,NA,11.534,184.4080018,9.754,38.5879998,NA,4.312,8.768,33.5760012,14.774,42.4679998,79.156488,NA,47.2120004,7.352,4.702,29.6779998,10.634,93.6899996,NA,60.036,18.3059996,5.096,58.6520004,13.742,12.508,13.8,NA,7.014,153.2820008,57.696,24.5100002,45.6160006,NA,21.7040002,20.462,8.336,0.000425,18.31,1.296,5.022,10.262,NA,28.8279996,29.8059998,73.0880006,11.858,4.8005952,38.1520006,73.4820008,7.454,26.1879998,10.184,69.3699998,4.804,14.08,14.52,2.074,27.6100002,124.478,8.41,79.2499982,16.4539998,16.7500004,52.4299996,8.846,23.1599998,12.818
"92",2020 W40,45.2420008,6.718,20.7639996,15.15,81.9800004,114.9339982,NA,NA,4.756,24.0519998,3.2662818,132.9360016,3.432,NA,NA,285.028003,10.456,4.848,0.756,12.576,16.992,426.5060058,261.4160034,5.712,2.368,28.4719996,7.044,3.89,8.914,13.582,9.978,NA,6.656,26.2520002,23.6279998,NA,48.3719992,29.7219998,NA,34.0060006,43.1939996,56.5539992,51.5299996,2.25,209.1360016,59.3560016,34.5370012,NA,2.49,28.0600002,8.95,165.2440004,22.7979998,0.822,2.236,4.122,86.0199998,1.312,57.291999,7.198,15.102,NA,NA,9.592,17.3979998,NA,49.2219994,73.7559998,117.7039992,3.616,22.5479994,5.836,6.568,5.484,3.844,1.982,20.2240002,7.322,15.67,25.9073334,1.01,NA,NA,11.586,194.4800018,9.936,38.93,NA,4.846,9.224,35.277999,14.792,41.6759992,78.2538176,NA,47.84,7.482,5.008,31.0760002,10.762,96.5279998,NA,62.8640008,18.1639998,5.422,59.6880006,13.06,12.388,14.164,NA,7.56,166.1760012,59.464001,25.4080002,46.1619996,NA,21.6960002,22.1100006,11.94,5e-04,18.9720002,1.202,5.09,9.998,NA,31.1339994,30.1599998,75.4919998,12.238,4.6934524,39.8140006,71.8880004,6.936,27.3059992,10.114,72.0479996,4.57,13.988,14.746,1.744,27.7300002,124.2660006,8.416,80.954001,17.4320004,15.6380002,53.2440002,9.164,21.2039998,11.872
"93",2020 W41,46.1379996,7.166,21.3459998,15.488,85.3860014,115.3360016,NA,NA,4.084,24.8940004,3.4179718,137.8890012,3.596,NA,NA,295.4880006,10.848,5.538,0.862,13.016,17.8320002,424.976001,261.928003,5.828,2.744,28.6219998,7.224,3.944,8.788,17.3019998,10.584,NA,7.526,26.998,24.8079996,NA,48.6239998,31.4699998,NA,34.1260002,44.7620002,60.6840004,52.383999,2.194,210.5020022,59.4500002,34.7381402,NA,2.094,27.54,9.564,181.4439972,23.846,0.832,2.42,4.208,88.6940002,1.396,58.4339998,7.274,16.3770004,NA,NA,10.336,17.2000006,NA,49.8300002,74.5620012,122.0599992,3.912,22.22749975,6.07,6.588,5.642,3.922,2.014,21.4700002,7.786,16.5899996,25.9560004,1.1,NA,NA,12.21,194.6900026,10.428,39.2360002,NA,5.25,9.466,36.3160004,14.434,47.191998,76.669847,NA,48.5760002,8.172,5.378,32.1400004,10.75,99.9539994,NA,62.282,19.4559998,5.758,60.16,13.054,12.682,14.274,NA,8.862,166.1359986,61.6019996,27.8499996,45.085999,NA,22.1260002,24.356,14.736,0.00046,19.2539998,1.298,5.24,9.736,NA,32.3680006,29.21749975,78.2160002,12.298,5.0699406,42.7340004,73.6,7.174,28.7900008,10.054,72.5625,4.59,14.044,15.246,2.278,28.4500004,123.0560012,8.486,86.2320008,19.4559998,16.07,56.9119994,9.794,24.546,12.22
"94",2020 W42,46.614,7.658,25.3040002,14.262,84.0159988,121.2839996,NA,NA,3.28,24.5280004,3.4740314,140.7019988,3.684,NA,NA,304.5859986,11.208,5.868,0.892,12.438,16.6900002,447.7599976,271.2720032,6.09,2.824,27.63,7.11,4.044,9.178,17.0679998,10.496,NA,7.458,27.4339996,23.8960004,NA,51.5419998,32.3580002,NA,34.3100006,43.878,59.68,53.854,2.444,220.8880008,58.7099998,35.1195444,NA,1.744,27.9259998,9.366,187.6160032,23.0939998,0.814,2.458,4.212,89.52,1.366,53.94,7.302,16.5677996,NA,NA,10.436,16.6400002,NA,50.2900002,83.768001,128.3280014,3.984,22.334,6.178,6.946,6.156,3.882,2.308,21.5579998,7.782,16.9859998,26.6906668,1.14,NA,NA,12.272,204.0880004,10.372,40.0380004,NA,5.434,9.31,35.132,14.282,45.3619996,76.425572,NA,51.0020006,8.574,5.296,31.7959996,10.782,101.334001,NA,62.1860002,19.3119998,5.864,61.1240006,13.146,12.84,13.912,NA,9.014,164.8640042,63.972,27.716,45.5660004,NA,21.3539996,26.098,12.752,0.00046,19.6339998,1.294,5.43,9.436,NA,34.074,27.8920002,79.7360016,12.75,5.166667,43.3239998,73.4520004,7.1,28.6159996,9.9,68.8600006,5.022,14.126,15.714,2.528,29.7,126.9380006,8.582,88.8,19.4820006,15.8380002,58.0199998,9.66,23.067,12.662
"95",2020 W43,48.6259996,7.91,27.5979996,14.758,80.8279984,116.2300018,NA,NA,3.144,24.3359996,3.6009894,135.238498,3.888,NA,NA,307.854004,11.218,6.55,0.872,12.772,17.316,424.3660036,274.1200014,5.822,2.962,27.2919998,7.23,4.246,8.876,15.506,9.948,NA,8.112,35.15,22.9160004,NA,53.34,35.7919996,NA,33.86,43.4660004,53.6840004,52.722001,2.288,214.9579986,57.318,35.6698288,NA,1.6,27.0319998,9.34,180.6440032,22.8360004,0.818,2.432,4.208,88.9080002,1.404,43.468,7.152,17.1634,NA,NA,10.56,16.032,NA,50.2120002,87.6260012,128.5060028,4.088,22.6019998,6.64,6.81,6.036,3.676,2.676,21.2320002,7.942,17.836,26.7279998,1.204,NA,NA,12.584,204.4119996,10.718,39.0400002,NA,5.496,9.164,36.4700004,14.43,44.828,75.2003814,NA,51.2880004,9.21,5.47,32.5400002,11.862,101.2460008,NA,60.0180008,18.846,5.872,60.4659994,13.906,12.732,13.846,NA,8.7537,166.928003,61.814,27.9599998,44.6580008,NA,20.69,25.984,11.55,0.00145,19.2840004,1.302,5.204,9.644,NA,28.8925,27.7999996,74.0419984,12.014,5.1755952,41.268,71.9600008,7.236,28.168,9.636,76.3059996,5.124,14.022,15.432,2.938,29.2699998,126.3440002,8.702,87.9959992,19.8620004,15.242,58.604001,9.988,21.7359996,12.786
"96",2020 W44,48.518,7.856,28.9060002,13.356,78.164,113.4059998,NA,NA,2.606,23.8200004,3.492168,129.4460006,3.728,NA,NA,309.8400024,10.81,5.756,0.904,11.284,16.1519998,409.9699954,274.4019958,5.554,2.834,26.9159998,6.792,3.848,8.18,14.572,9.174,NA,8.288,41.4560004,21.6580002,NA,50.9839996,34.8439994,NA,32.6659996,41.8699996,54.7540012,45,2.154,206.6399994,57.0500006,34.451613,NA,1.368,26.5079998,8.816,166.5560028,24.2840004,0.732,2.346,4.012,88.4280014,1.424,44.0779998,7.084,16.6216004,NA,NA,9.788,15.364,NA,48.7480002,90.264,124.6980012,3.972,22.996,6.344,6.426,5.508,3.412,2.418,17.9380002,8.134,17.3540002,25.9813336,1.094,NA,NA,11.816,194.225998,9.948,36.3679994,NA,5.504,9.306,33.9079994,14.834,45.2539994,73.3034364,NA,48.5500002,9.704,5.506,30.7379996,11.556,98.464,NA,56.6439994,18.2739998,5.792,58.5079994,14.178,12.068,13.864,NA,NA,151.3779996,58.878,26.9719998,42.8980004,NA,19.974,25.1080002,9.882,0.0012,17.864,1.248,4.796,9.53,NA,25.1359998,27.798,67.1899996,11.13,4.1726188,39.5219992,69.1260008,6.802,27.97,8.842,82.282001,4.68,14.088,14.544,2.742,27.7720004,121.7259996,8.412,85.2100004,19.8840004,14.766,54.7620004,10.126,20.0139998,12.08
"97",2020 W45,42.1579994,7.802,38.1019996,13.72,80.3019988,114.3759994,NA,NA,2.35,24.2740002,3.629019,136.2330032,3.692,NA,NA,295.9640012,11.13,7.346,0.932,11.302,16.6199996,422.6860046,280.425995,5.766,2.61,27.3580002,7.026,3.424,8.422,17.3460006,9.926,NA,8.18,42.1760002,22.0219998,NA,52.4980004,35.9499998,NA,33.3159998,42.7199998,57.086,45.2159994,2.314,214.4319976,57.8700006,34.6375704,NA,1.244,28.1100004,8.924,171.6079988,25.5939998,0.912,2.318,4.196,89.0840012,1.422,49.2180002,7.28,17.0381998,NA,NA,9.872,15.9759998,NA,49.205999,105.440001,133.7619996,4.008,23.1080002,6.388,6.73,5.298,3.584,2.316,18.4680006,8.45,18.5900002,28.268,1.006,NA,NA,12.156,193.829996,10.202,36.7820002,NA,5.384,9.306,34.2339994,15.224,46.4339996,75.3950396,NA,51.1780006,9.694,5.716,30.9899998,11.694,102.2440002,NA,58.5840002,17.5119998,5.922,62.7420006,15.71,11.818,14.122,NA,NA,153.7420012,65.5000002,28.0759998,43.3199998,NA,21.0260006,25.666,10.452,4e-04,18.7380002,1.284,5.164,9.382,NA,24.1159994,28.348,69.2760008,12.098,4.4404764,39.9699998,71.7899996,7.002,28.1080002,9.032,86.83500125,4.704,14.07,15.03,2.74,28.1059998,124.7279984,8.672,88.9380004,21.088,15.61,57.6880006,10.54,19.082,12.67
"98",2020 W46,43.1040002,8.332,44.3020002,16.6259998,81.1319992,118.05,NA,NA,3.264,27.2900002,4.3083264,133.1449982,4.398,NA,NA,269.5739992,11.708,8.304,1.064,12.32,20.012,413.802002,275.9419984,5.47,2.846,28.646,8.514,3.726,7.884,22.04,11.924,NA,8.386,39.7659994,24.096,NA,56.382,40.2220002,NA,36.3160006,48.232,57.6339998,45.559999,2.61,215.5799988,60.758,36.5370016,NA,0.9694,26.0860002,9.564,179.0399994,26.466,1.064,2.764,5.022,94.7859986,1.696,50.1450005,7.444,17.3413998,NA,NA,10.808,18.6279998,NA,53.3180002,121.2379988,143.7160006,3.882,22.972,7.442,6.072,5.41,4.294,2.284,21.3500004,9.106,19.7600002,29.998,1.238,NA,NA,14.322,187.6279998,11.564,39.2640008,NA,5.52,8.08,39.1439994,15.572,45.7480014,77.0267182,NA,56.054,10.336,6.972,35.9340002,11.834,115.1300006,NA,61.4479994,17.5300004,6.12,63.6779992,17.59,12.812,15.42,NA,NA,182.8059998,70.8920014,31.8480002,47.9199996,NA,22.4800004,27.618,10.124,0.00074,19.5000006,1.52,5.206,9.71,NA,23.6140002,28.4180002,71.3919984,10.77,5.3184524,41.931999,81.7259996,8.296,29.3199996,9.636,81.8819994,5.048,14.586,15.504,3.142,28.7719994,139.2800018,8.534,90.1220002,22.5999996,17.9139994,63.752001,11.72,19.518,14.238
"99",2020 W47,43.4419998,8.786,46.9860008,17.7540002,83.962001,118.7399992,NA,NA,3.178,27.1799996,4.453421,133.7885008,4.662,NA,NA,260.3139986,12.492,7.15,1.082,12.71,20.9679994,465.043994,273.7140012,5.386,3.016,28.6440004,9.06,3.922,7.646,23.8700002,13.082,NA,9.03,41.112001,25.328,NA,61.5640018,42.5380006,NA,37.6759996,51.1940004,54.0699998,45.5579994,4.774,213.1160004,60.4419998,36.1334918,NA,1.168,24.8300004,9.544,188.0459992,23.8579996,1.26,2.808,5.552,97.812001,1.85,54.0159996,7.866,17.8688,NA,NA,12.172,19.6779998,NA,53.1879996,137.5980012,147.6840026,3.954,22.6359998,8.808,5.796,5.784,4.638,2.99,22.4379994,9.59,21.0200002,30.671333,1.534,NA,NA,14.72,191.5859984,12.152,41.5760002,NA,5.68,8.072,40.6979996,16.312,53.281999,76.8645034,NA,58.434001,11.036,7.304,37.7099998,12.074,115.7580004,NA,64.6480002,19.2240004,6.386,62.9059998,18.6299998,14.022,16.2699998,NA,NA,204.2079986,75.7060012,32.7419998,49.4219994,NA,24.678,27.9260002,11,0.005,20.4400002,1.65,5.214,9.742,NA,23.636,28.7300005,74.4220014,9.824,6.144345,43.5020002,86.3600006,8.816,29.492,10.002,75.1719984,5.408,15.166,16.7260002,3.216,29.5500004,143.172,8.504,96.7699998,24.232,20.1539996,67.764,11.924,24.392,15.712
"100",2020 W48,45.79749975,9.12,54.1449995,20.16,86.06999975,115.40999775,NA,NA,4.3325,28.5975,4.52802975,131.484375,4.7075,NA,NA,276.067497,14.0575,7.62,1.41,14.575,22.57999975,559.24749775,274.6875,5.0875,3.245,28.9675005,9.83,4.075,7.095,26.4975,16.45499975,NA,10.8125,45.28499975,27.98999975,NA,63.947501,45.43749975,NA,40.58500025,56.02249975,54.72999825,46.89249975,8.6875,213.26749825,60.46500025,36.71999925,NA,1.4925,22.8875005,9.76,209.02999875,22.1974995,2.0225,2.7525,6.35,98.01000025,1.99,49.04,8.135,17.14699975,NA,NA,12.7225,21.19500025,NA,52.8825005,141.2350005,144.415001,4.1925,22.8959998,10.78,5.37,6.4975,5.355,4.8075,26.03499975,10.01,23.0200005,30.70916675,1.94,NA,NA,15.63,208.16750325,12.8575,42.36250025,NA,6.8425,8.1225,44.20749925,16.67249975,63.25749975,76.41698425,NA,62.7974995,13.685,7.65,40.60000025,12.2325,121.11000075,NA,67.14999975,22.24250025,6.5325,62.7574995,19.7700005,14.7975,16.33750025,NA,NA,216.03250125,81.8125,34.28750025,51.425,NA,27.12,28.56250025,10.9075,0.00306,21.86500025,1.9475,4.7975,10.135,NA,25.1979998,31.114,73.53000075,8.7775,6.800595,44.78749925,92.52499975,9.6575,29.7925,10.65,68.5140006,5.855,15.5925,16.94749975,3.41,30.20249975,148.4225005,8.0825,97.749998,24.07,21.955,72.07499875,12.565,30.52,17.6625
