"Date","SOFI","PTON","AAPL","AMD","AMC","FTCH","NVDA","JWN","OXY","F","AMZN","CCL","SWN","BAC","ABEV","T","NIO","VALE","PBR","SNAP","WBD","BBD","PLTR","NOK","INTC","ET","SHOP","NCLH","BABA","GRAB","META","UBER","TLRY","DNA","TSLA","GOLD","ZTO","MSFT","KGC","AAL","GSAT","PLUG","CMCSA","VZ","XOM","ITUB","GGB","PBR-A","CCJ","TWTR","TME","GOOG","PFE","MMM","M","CSCO","BEKE","DKNG","MRO","KMI","GOOGL","RIG","CSX","HPE","TELL","DVN","GM","CPG","JD","LCID","WFC","ENVX","PDD","XPEV","CLF","CS","BTG","AUY","RBLX","C","LUMN","ZM","NLY","CHPT","X","CANO","FCX","SLB","OPEN","APA","SNOW","HAL","MU","JPM","SQ","CDEV","MPW","WMB","CVX","AMCR","LYFT","HBI","WOOF","PYPL","BP","IQ","VICI","CD","ZI","EXC","NEOG","CRM","LYG","TRQ","COTY","NKLA","SE","HBAN","AVLR","MOS","SIRI","KOS","PINS","AFRM","AEO","DIS","NEM","WBA","STNE","PCG","TEVA","VIPS","TSM","DOW","GPS","MDT","KO","SAN","ROKU","RUN","BKR","RCL","COIN","HPQ","CTRA","SHEL","EQT","TAL","COP","MRVL","CVNA","PARA","BMY","LUV","GLW","FNMA","CVE","BILI","KEY","MDLZ","PG","SID","LU","GSK","ELAN","RKLB","LTHM","LAZR","DAL","JBLU","JNJ","NEE","ONEM","GME","KHC","TJX","MRK","BCS","NFLX","TOL","UAL","QS","IBN","MS","WMT","SBSW","AR","IS","URBN","CVS","TCOM","AVTR","QCOM","FMS","UPST"
2021-08-23,14.488,110.9959974,148.7660004,108.6780002,41.2299994,41.7459996,221.3359988,32.6699994,24.4279994,13.038,165.3646026,23.72,4.234,41.814001,3.242,20.626888,38.473999,18.8240002,10.818,73.9100006,28.4100004,4.418,24.97,6.024,53.5740004,9.342,152.3832,25.5900002,165.3140014,10.36,366.8520082,40.805999,13.478,9.964,707.8139892,20.0180002,26.0479994,301.6179992,5.926,19.842,1.346,26.016,59.442,54.9459988,55.2419998,4.776587,5.41,10.498,17.2079998,63.6639992,8.698,142.6243014,47.9599996,194.8279998,23.0160002,59.086,18.9399992,57.5540002,11.648,16.3919998,141.7653016,3.386,33.4859994,15.038,2.884,28.8960004,49.1739998,3.43,74.1120008,21.76,48.8240006,15.044,93.7059998,40.401999,24.2720002,10.538,3.834,4.382,87.1739992,72.308,12.102,340.1459962,8.682,21.8700002,27.34,11.682,35.1260004,28.2739998,16.984,17.9500002,288.9080016,19.9499994,72.9059998,160.0179992,267.6640074,4.856,20.01,24.498,97.7880002,12.706,48.2659994,19.3680002,21.4360006,277.226001,24.5819996,9.118,29.8260002,10.88,62.2399994,34.9115542,43.3860002,263.0700014,2.384,14.508,8.656,10.034,318.023999,15.406,175.7580016,32.0580006,6.262,2.226,56.1080002,69.3660004,32.3939998,178.228,57.3979998,48.364,52.578,9.172,9.408,14.844,115.337999,63.6439994,27.536,132.5559998,55.942,3.736,355.4640014,44.5080002,22.2880002,82.1200014,255.9419952,28.9739996,14.938,39.728,17.3159998,5.062,55.6180008,62.4660004,350.9239992,40.5700004,67.7299986,50.3840002,40.5320002,1.036,8.22,76.194002,20.5639998,62.109999,142.9859986,7.096,8.752,41.8841766,32.5500002,10.676,24.6639998,16.9779998,40.6659994,15.19,174.6919984,84.0580004,23.8319998,49.249999,36.4779998,74.7459976,77.2080002,10.206,552.671997,62.3320006,46.991999,21.1779998,18.8600004,103.7259978,148.4360016,15.87,12.832,9.73,37.1780008,83.7439988,28.4639998,39.1739998,143.9400024,39.6919998,215.2959992
2021-08-30,14.632,100.2540008,153.0819978,110.2299988,44.5100006,42.6220002,225.506003,28.1040002,25.7040002,13.018,173.125302,23.6519994,4.742,41.3339996,3.22,20.7009066,39.3819998,19.124,10.738,74.7580002,28.474,4.398,26.29,6.01,53.7819992,9.472,154.1931978,25.2940004,168.972,10.652,378.7260012,40.214,13.566,9.971,733.3359986,19.9719996,29.2700002,301.9179994,6.036,19.6440002,2.106,26.5339996,60.9999998,55.086,54.6800002,4.8029678,5.35,10.416,19.5759996,64.8020004,8.854,145.1534974,46.5099998,194.7260006,22.3519996,59.2279998,19.3120002,60.168,11.624,16.306,144.306,3.614,32.55,15.396,3.088,29.212,49.0119996,3.59,79.225,19.3199996,45.26,16.512,101.3640014,40.914,23.936,10.576,3.876,4.348,83.1680008,71.5119996,12.174,304.247998,8.688,21.6499996,26.7859996,12.972,36.2659992,28.2000006,18.2919998,19.3419998,304.0220032,20.092,73.6759996,160.0120024,268.7840024,5.126,20.9999998,24.796,97.2139984,12.752,48.1239998,19.03,21.7259998,287.7080018,24.618,9.514,31.346,12.162,65.2639998,35.3480742,44.1439996,265.9579956,2.364,15.166,9.62,10.464,340.5159972,15.366,185.0479982,32.174,6.31,2.368,56.504001,96.8899992,29.2219996,181.5239992,58.3519996,50.5480004,46.6160004,9.164,9.44,15.2459998,120.6440002,62.8320002,26.1420004,134.1699982,56.536,3.694,353.0319946,45.7699996,22.918,81.844,266.8359986,29.632,16.6099998,39.9519996,19.1100004,5.19,55.8440004,61.3399994,328.9960024,41.1820002,66.3220004,49.391999,39.6600006,1.008,8.492,81.7199996,20.134,62.0400002,143.4319976,6.76,8.8,41.9657424,33.66,11.07,25.294,17.1719998,40.3640002,15.058,174.1,85.0899992,24.302,52.8340002,36.0220002,72.1080018,76.6700012,10.28,579.3040038,64.0439986,46.3179992,22.1020002,19.6480008,104.3819992,148.278,15.9499998,14.7580002,9.93,33.1739998,86.2259992,30.6860002,40.1339996,145.7660002,38.7920004,231.7319976
2021-09-06,15.5725,103.862501,153.71000275,106.66749975,48.477501,41.5249995,224.13999925,27.19249975,25.155,12.855,174.851246,23.09250025,5.1175,40.82499975,3.075,20.69864075,38.79,18.19249975,10.0525,74.9349995,26.97,4.065,26.17250025,5.9025,53.615001,9.39,150.06725325,24.7475005,170.322506,10.74,379.1100005,40.3149995,12.8425,9.91,749.47999575,19.6875005,30.9575,298.33749375,5.865,19.4525005,2.485,25.36749975,59.8249995,54.59999975,54.1674995,4.5218465,5.1725,9.695,23.2725005,62.81750075,8.7525,144.30924975,46.21999925,185.942501,21.3599995,58.5124995,20.4525,63.2749995,11.3475,16.05,143.09712575,3.59,31.3750005,14.6325,3.04,28.4525,48.9000005,3.44,81.4675005,19.64999975,44.205001,16.2025,105.1224995,39.7349995,23.45000025,10.5025,3.76,4.2375,85.6774995,70.2225,12.1,297.7299955,8.535,21.70000025,25.89,13.345,35.25500025,26.9725005,19.0325005,19.04750075,317.2750015,19.52750025,73.06999975,158.5650025,254.99749375,5.235,21.52249925,24.44750025,96.37999925,12.2425,50.22999925,18.7675,21.99499975,287.42250825,24.45499975,9.79,30.73499975,12.2125,64.35500175,35.66512025,43.067499,261.442497,2.3,15.08,8.565,10.0425,335.72999575,15.3075,185.8224985,31.6575005,6.095,2.3325,54.87750075,98.7024995,26.72,184.87999725,57.53500075,50.52750025,43.73999975,9.3525,9.3175,15.0575,123.05999925,60.81249925,24.41249975,133.57749925,55.8899995,3.6225,336.51999675,44.9125005,23.275,81.2374995,257.4375075,28.2625,18.25500025,39.6099995,20.015,5.35,55.64250025,61.00749975,329.4024965,40.63000025,64.20500075,48.445,38.9925005,0.9875,8.4325,86.05750075,19.90500025,60.43500075,144.05750275,6.4475,8.2825,41.03537925,33.70750025,17.25,25.4325005,16.78000025,40.11250025,14.9225,169.81500225,85.55999925,24.33999975,49.211875,36.402501,69.4974995,74.65250025,10.1575,602.25498975,61.8275005,45.75500025,21.34749975,19.52500075,103.80249975,146.760002,14.605,15.97999975,10.5875,31.7925005,85.500002,31.80499975,41.99250025,142.63249975,38.02999975,274.272499
2021-09-13,15.11,106.7819992,148.3099976,105.2460004,47.214,40.9480004,221.7540008,27.3320002,27.0160002,13.204,173.337204,23.1959998,5.166,40.3739998,3.034,20.7779454,37.781999,17.3139998,10.132,72.6860016,26.7999994,3.982,27.3019996,5.65,54.7440002,9.224,147.3070006,25.1579996,159.9459994,10.428,372.9480042,39.3659996,12.036,10.55,751.9599974,19.0400002,30.514,301.3380004,5.714,19.5039992,1.89,24.9879992,57.3900002,54.4619996,55.4699998,4.4616654,5.042,9.818,23.9999998,61.2900002,8.012,143.5828004,44.4840002,183.198001,21.474,57.5419996,17.3560002,59.9479994,12.152,16.1299996,142.7433014,3.524,30.6939998,13.8,3.318,29.524,51.2460008,3.998,77.9119994,20.6099998,46.2399992,16.0819998,101.1720016,38.2939994,22.5200002,10.33,3.756,4.166,82.2720004,69.9419984,12.698,283.3399962,8.646,20.9959998,24.85,14.654,34.8340004,28.4380002,17.5739998,20.15,321.6199952,20.434,74.1179992,158.1720002,250.6819976,5.548,20.4339996,25.2099998,97.2979996,12.2,51.5899992,19.0719996,22.4520002,280.893994,25.2080002,8.936,29.914,10.626,66.9559996,35.9243934,41.7940004,257.1059968,2.398,15.232,8.374,10.144,335.3899966,15.13,186.225998,33.0340004,6.054,2.466,54.554,112.1940004,26.5840004,183.7199982,56.5200004,49.4159996,41.704001,9.804,9.052,13.29,121.35,59.558001,24.1160004,130.5779968,55.4859994,3.656,321.100006,44.3880006,24.4379996,83.1699996,244.2620024,27.922,19.2800002,40.628001,19.6540002,4.604,58.3999994,62.4979994,331.4659972,40.0159996,61.8980004,48.6839998,38.6159994,0.968,8.796,76.686,20.7939996,60.6559988,144.9359956,6.13,7.836,40.0469008,32.696,15.574,24.9720002,16.654,39.918,15.062,165.198001,83.8940002,24.8240002,50.9249998,36.4319998,69.710002,72.35,10.188,585.1539918,61.1419996,44.3160004,21.1520002,19.4880002,102.7140016,144.7339998,13.792,16.818,12.07,32.3159998,84.9600004,28.7520002,42.5560004,138.9580016,35.9219994,284.5420044
2021-09-20,16.2719996,96.644,145.1940002,104.140001,39.8360002,40.0399994,217.7260042,28.5699998,26.7439998,13.262,169.2093016,23.9880004,4.78,40.4419998,2.922,20.468278,35.432,15.454,9.98,77.7800002,25.4860002,3.76,27.5859998,5.492,53.5199998,9.12,145.1635986,26.3000004,149.9660002,10.23,351.0619992,44.2260004,11.554,11.916,749.904004,18.3700004,31.028,297.3179934,5.396,20.5799998,1.706,26.6919996,56.1960006,54.227999,55.4419998,4.286892,4.754,9.716,20.952,64.3780006,7.342,140.8123018,44.0399996,180.271997,22.534,56.0179992,16.7540002,53.0960006,12.098,16.122,140.293399,3.31,29.9939998,13.26,3.376,30.6,50.733999,3.952,74.736,25.336,46.8919996,17.9220002,95.9419996,36.4860008,20.178,9.618,3.538,4.04,80.659999,68.908,12.708,277.0820004,8.772,20.2599998,21.7079998,14.334,31.5120004,27.8439998,19.516,20.2500004,315.4839964,20.1279998,73.3140014,157.2139986,258.3640014,5.612,20.6360002,25.1159996,97.5859984,11.764,54.3519998,18.584,22.1939998,273.7899962,25.622,8.312,29.6759998,9.402,67.6799988,35.2353774,41.7239998,267.770001,2.36,14.45,8.12,11.086,335.8900026,14.694,188.2299988,33.718,6.016,2.462,53.4659994,116.1,26.9859996,175.1359986,54.2179992,48.24,40.2020006,9.83,8.82,12.248,115.472,56.4499998,23.7660002,129.2279998,54.0340002,3.508,323.2380006,43.654,23.564,86.012001,237.2320038,27.5059998,19.5660006,41.1940012,19.1039996,4.592,61.4779992,62.2859994,321.4039978,39.354001,60.368001,50.9100008,37.7600006,0.91,9.03,71.837999,20.4819992,60.4600006,143.4680022,5.49,7.296,39.7512238,32.0840004,14.404,23.9939998,16.892,41.7699998,15.4459998,164.2979984,81.4959992,23.6160002,47.4345,36.1959998,69.9459992,72.5200012,9.958,584.9740114,60.16,46.3320006,24.5140004,19.3500002,100.838002,142.8780026,13.368,16.9780002,11.85,32.314,84.3880006,28.712,43.435999,133.0619998,35.8359984,320.3940002
2021-09-27,16.6160006,87.8060014,142.851999,103.0759996,37.6700004,38.3420008,208.6680022,28.332,30.1700004,14.218,165.911798,25.8339998,5.7,43.0040002,2.802,20.575529,35.5920004,14.092,10.432,75.076001,25.6559996,3.856,25.14,5.48,53.8580004,9.61,137.3242006,27.7259996,148.4799988,10.248,343.2479982,45.9199996,11.48,12.29,780.1859864,17.934,30.672,286.5420042,5.3,21.2159998,1.64,26.3060004,56.022,54.2639998,59.7699996,4.3924154,4.902,10.086,21.2700004,62.0520006,7.142,136.3868012,43.2159996,178.9639984,23.9240002,55.358,17.9280004,49.672,13.824,16.8859998,136.2949004,3.852,30.3,14.228,3.944,35.64,52.972,4.614,73.1459992,25.3400002,46.7879996,19.6439998,90.6399996,35.2679992,20.2139998,9.974,3.402,3.944,76.8979996,71.3040008,12.89,264.2380068,8.614,20.2059996,22.1639998,13.288,33.192,30.2860002,20.416,21.89,301.8299988,22.118,72.3779996,165.9660004,243.1959928,6.642,20.3600004,26.1460004,103.0880006,11.716,54.51,18.1799998,21.7140002,263.8880004,27.2720002,7.956,28.882,8.284,61.9719992,34.500715,43.8199996,273.7880006,2.45,14.576,8.022,10.966,320.6100038,15.692,177.318002,36.6820006,6.106,2.996,51.932,118.5279968,26.9959998,174.127997,54.0100006,47.8899992,35.8780004,9.686,9.65,11.268,112.5760014,58.8220002,24.0260002,126.7979996,52.94,3.664,312.5080014,43.628,24.9599998,91.2660004,229.197998,28.0059998,22.0879996,44.6339996,21.248,4.634,68.0839996,60.822001,307.0159976,40.0399996,59.795999,52.8659994,37.3380008,0.858,10.004,66.6659988,21.9040002,58.722,140.7300018,5.308,7.082,38.9926584,32.3399992,15.3299998,23.3020002,16.0419998,43.7140002,15.8719996,162.3940002,78.4219986,19.9979998,44.8190004,36.8979996,68.7420014,75.656,10.334,599.808008,57.2540002,49.0760002,25.32,19.1700002,100.6100006,139.924002,12.376,18.836,11.176,30.9940006,85.4240008,30.2979998,41.1340006,130.0699984,35.3380006,316.119995
2021-10-04,16.314,84.5039994,141.6879974,103.4599976,37.1980002,36.3680008,205.578,26.686,32.538,14.554,162.6384002,24.796,5.304,44.0520004,2.72,20.5090638,34.550001,14.14,10.784,73.8100006,25.9979996,3.842,23.4379998,5.67,53.8780006,9.788,135.1878022,27.2299998,148.8780028,10.126,330.4200012,46.804,10.828,11.1,784.7940062,18.3880002,30.7759998,290.9359984,5.568,20.7279998,1.504,25.3140004,56.514001,54.1360002,61.3340004,4.482,4.876,10.522,21.8439998,61.4380004,7.23,137.3075012,42.3900002,177.4139984,22.6099996,54.592,18.4159996,48.8040002,15.346,17.0020002,137.251602,3.88,31.874,14.838,3.59,39.1560006,55.4519998,4.988,73.5620028,24.0119998,47.7219992,20.408,90.5979996,36.2599998,20.4039998,10.054,3.584,4.028,73.862001,72.1559996,12.762,256.3339936,8.5,18.196,21.2640006,12.226,33.014,30.818,19.9639996,22.7059996,307.6299928,23.348,70.3440018,168.9880004,237.8,7.094,19.88,27.5279998,105.848001,11.746,54.0699996,16.816,21.6500002,260.5639988,28.3280004,7.828,29.2580004,8.88,61.832,34.6447928,42.4719994,272.9919922,2.484,14.536,8.12,10.37,320.3419982,15.9560002,167.2879974,39.0180008,6.164,3.068,50.686,125.6359984,24.9200002,175.6000032,54.3900002,47.1839996,33.4299994,10.226,9.898,10.74,109.6979996,58.3439994,23.5359996,125.8080002,53.5560006,3.782,314.1779966,42.0260002,25.1200006,89.7320008,243.9019988,28.0139994,22.354,46.0539994,21.2539998,4.572,72.2919998,62.1000008,286.8700014,39.5,58.7079994,54.3880004,36.7860002,0.76,10.792,66.424,22.682,59.3060006,140.672,5.094,7.176,39.178221,32.6739998,14.71,23.2979998,15.018,44.1560004,15.8040002,160.1959992,80.2300002,20.1260008,42.9704994,37.0339996,65.004001,81.5859998,10.662,628.3539798,56.2080002,50.2160002,22.828,18.7580004,98.8580002,137.773999,13.05,20.3600002,10.476,29.85,83.8339998,31.2620004,40.6180002,127.3319992,34.8779996,302.476001
2021-10-11,19.0559996,85.8380006,142.7659976,108.5980012,38.5580004,36.5140006,211.826001,27.102,32.4659992,15.478,164.8679016,23.8519998,5.088,44.3799996,2.744,19.3474318,36.2759994,14.62,10.902,75.5439986,25.068,3.746,23.9400002,5.858,53.2459992,9.944,138.8906006,26.5880006,165.825998,10.352,325.4100038,47.0120004,10.272,10.818,814.0180052,19.006,31.3339996,298.076001,5.934,19.93,1.578,30.814,53.0500008,51.8099996,61.6920006,4.372,4.98,10.658,24.3880002,62.3379996,7.692,139.3095002,41.6979994,178.248001,22.9220002,54.946,21.2239998,49.0160006,15.9879998,18.0979996,139.0928008,3.916,32.9600006,14.896,3.616,39.514,58.1019996,5.056,79.8860002,23.322,46.7340004,20.618,94.7940004,39.4399992,21.5399994,10.37,3.82,4.26,73.5660004,71.134001,12.15,261.8060026,8.532,19.7379998,21.8240004,11.362,36.2860002,33.1239996,23.1759998,25.2720002,323.2540038,24.8939998,67.5600004,164.6160004,241.7760012,7.032,20.354,29.0819998,108.0979998,11.758,52.136,16.654,22.262,260.4120024,29.3540004,9.038,29.8000002,9.15,65.1399994,34.9329528,41.0499998,283.7679994,2.614,14.67,7.728,11.122,338.0380004,15.9079996,167.673999,41.3919998,6.01,3.414,51.8199996,143.4059998,24.2619994,174.0960054,56.0299996,48.3579984,33.0720004,10.574,9.842,11.382,111.3720002,58.1160006,22.4380002,124.3180008,54.3580006,3.852,324.424005,48.3319998,26.234,87.1880006,258.6439972,27.296,20.9920002,47.6799994,19.9639998,4.854,73.720001,64.278,283.579999,39.2559998,57.5220002,51.3939994,37.1659988,0.73,11.516,70.1019974,22.9219998,59.9659996,143.0680022,5.034,7.104,39.4392344,32.418,13.434,25.736,15.618,41.9900004,15.464,159.7100006,80.0040008,20.7680004,45.2545006,36.919999,63.5959996,79.0259994,10.874,628.7659912,57.964,48.5279998,24.1239998,19.0800002,99.3580002,139.5399994,14.896,19.5540002,11.186,29.7959998,84.3259996,32.0760002,38.1440004,126.3580002,35.19,351.7080018
2021-10-18,20.7379996,91.030002,148.5479982,117.6600006,40.1099998,40.4240004,224.0659974,29.1360004,33.1919998,15.9700002,170.7651032,22.5060002,4.994,46.8500002,2.688,19.3474324,39.6540002,13.904,10.396,71.626001,25,3.784,24.4760002,5.902,54.1019996,10.016,147.2176026,25.666,175.223999,10.626,336.519995,46.4199996,11.192,13.45,880.7719972,19.33,31.4179996,308.5700076,6.206,19.586,1.59,33.0639992,54.0840004,52.8379996,63.1439994,4.328,4.85,10.042,26.3820002,64.8780008,8.302,142.1205992,42.446,181.873999,26.796,55.5860004,23.3779998,48.3220002,16.4139998,18.1540002,141.4472994,3.974,34.6459992,15.364,3.648,40.3739998,57.517999,5.002,83.9800004,24.576,50.1840004,22.7220002,98.0240008,43.1879998,21.82,10.486,4.178,4.292,80.5440016,71.4140016,12.408,275.7399964,8.674,21.1300002,22.2999994,11.6,38.481999,34.3300004,23.772,27.1860004,338.7159974,25.9619996,67.85,169.448001,256.0199984,6.864,20.698,28.9240002,111.792,12.032,49.5620004,16.804,23.5139994,256.799997,29.73,9.442,30.1660004,9.688,69.036,36.2054206,41.172,291.3,2.676,13.4,7.78,11.054,360.6559936,16.4800004,177.573999,42.0679992,6.086,4.06,58.2520002,154.1580016,24.9859996,170.7259978,57.0640008,48.5879996,37.982,11.448,10.052,12.322,115.681999,59.1379998,22.9319998,121.8899994,54.3040002,3.9,336.7099976,51.3219994,25.6179998,84.5240004,302.9059996,29.418,20.9480006,48.973999,20.7599998,4.796,75.2299988,67.1179992,293.6340026,38.351999,57.6019996,48.9820006,38.1500002,0.892,11.618,80.5860016,23.5560006,60.1020004,140.8740022,4.586,7.242,40.0897234,33.1799994,12.628,25.874,15.8140002,40.3800004,14.852,162.9779968,83.0339982,21.6580002,45.4420006,36.6740004,64.2480012,80.006,11.162,644.0099976,60.2339998,46.5580002,24.6319998,19.9899998,101.180002,145.5039978,14.818,20.1399996,11.638,30.5679996,86.0600006,31.1860008,38.5120002,131.8899994,35.6079994,360.6019958
2021-10-25,19.98,92.0519988,149.8360044,121.7920014,35.6479996,39.3739996,245.6839998,28.8,34.2480004,16.2780002,169.0792998,21.9279994,5.158,47.6139992,2.8,19.166163,40.2500006,13.418,10.424,53.776,24.256,3.642,25.5019994,5.724,48.532,9.752,141.4742004,25.7719996,170.0239988,12.796,319.4420042,44.982,10.562,14.238,1054.4380004,19.136,30.2260002,319.4760008,6.31,19.2080004,1.56,35.768,52.7220002,52.8160012,64.619998,4.202,4.884,10.206,25.7099998,57.2360008,8.096,143.8543976,43.3200012,180.2699982,26.2900002,55.8680006,20.5939998,47.4340004,16.5200006,17.374,143.3736022,3.774,35.938,14.856,3.814,40.4720002,55.6119994,5.016,81.1580002,30.5440002,50.764,25.1859996,93.4979994,46.440001,24.882,10.508,4.368,4.254,82.309999,70.3660006,11.984,276.506,8.608,23.498,24.4059996,11.108,38.2019994,33.3439994,23.9240002,27.3119996,346.5359984,25.6200002,68.9240004,170.0839996,258.8480012,7.422,21.0739998,28.4399996,113.5259994,12.068,47.0339996,17.0460006,24.5699998,238.848001,29.3219996,8.804,29.8920002,9.942,67.8399992,37.3081314,41.7280004,296.4499998,2.686,13.114,8.356,11.128,345.672009,16.1479996,179.4,41.7799996,6.04,3.68,46.836,157.4859984,24.248,170.4699982,56.414,47.7539998,35.2960008,11.618,9.182,11.726,114.2559996,57.1919998,22.5259998,122.2479998,55.3260002,3.85,317.8460022,54.9420006,25.2620004,84.3,319.050006,30.25,22.0679996,48.25,21.5400002,4.36,75.5239992,68.0160002,295.2919984,36.7520012,57.6140016,47.2320002,36.3580002,0.864,11.828,76.7020004,23.604,60.6500008,142.2400024,4.376,6.744,41.774061,33.3100014,13.294,26.3459994,16.188,39.314,14.322,163.8600036,85.3040008,21.8200002,44.5839998,36.2860002,65.1679994,84.0100022,11.184,673.4919924,60.2879996,46.282,25.7880004,21.5460004,102.5060014,148.8419984,14.226,20.4880006,11.594,31.454,88.3979996,28.8680004,38.2420006,132.3599974,34.4960008,330.6859988
2021-11-01,22.8240002,82.7600008,150.5420044,131.445999,39.6800004,38.868,276.7580018,31.4759994,34.0379996,18.6600002,170.108499,23.364,4.998,47.6800002,3.11,18.9848942,41.8099998,12.128,9.884,52.9099992,25.3099996,3.568,26.2139998,5.7,50.2059996,9.594,151.3643982,27.392,164.5659972,11.924,333.3320008,45.086,10.708,13.948,1209.2899902,18.784,28.5459998,333.8,6.038,20.5359996,1.672,40.3040004,52.896,52.51,64.7619996,4.172,4.544,9.558,26.308,54.0920008,8.036,146.8701996,45.2739998,181.2380006,29.9379996,57.1119996,18.7360006,46.3519994,16.8160002,16.9119998,146.5294006,3.668,35.5799996,15.242,4.336,42.3760012,56.8480002,4.918,80.4860002,37.4249992,51.2139992,30.0159994,89.6979994,47.1279998,22.6200002,10.662,4.234,4.028,79.9219986,68.2399994,12.862,278.3580078,8.568,24.802,26.0780004,11.022,37.8300004,33.228,22.5980006,28.214,358.4200076,24.9779998,71.573999,169.4279998,248.2739992,7.534,21.13,28.4139998,113.9240006,12.124,48.6879998,17.848,25.156,229.0240022,27.9280002,8.49,29.5360002,9.49,70.714,38.5064188,43.776001,304.7780092,2.684,11.234,8.958,13.268,356.532007,15.9139998,181.6599976,38.945999,6.372,3.76,44.8299992,160.476001,25.9939998,171.202002,55.0679992,48.8019998,31.8139994,11.546,9.416,11.434,115.566002,58.0879996,24.186,121.2760022,56.399999,3.82,302.5600038,57.632,25.3559998,90.2459992,338.6419982,31.3580002,21.6920002,45.396,20.4760002,4.124,73.8239976,70.304001,300.4220032,36.882,59.0740006,49.76,37.0939994,0.986,12.242,77.6240004,23.6600008,61.7919998,144.622,3.942,6.352,43.9253678,32.7559998,14.934,30.3179996,17.158,41.4660004,15.1120002,164.3399994,85.3079986,22.2599998,52.8249998,37.2519998,68.6679994,87.537999,10.868,672.2599854,60.8280006,49.3859992,30.6199998,20.8740002,102.1860018,150.2399964,14.308,20.794,11.292,34.268,93.2819994,29.1580002,39.1840004,145.531998,34.3279998,334.4399962
2021-11-08,22.2059996,50.0140006,149.4059996,146.5699982,40.5480002,40.046,303.4,33.8860006,32.8100008,19.7360002,175.4490996,23.5260002,5.052,47.1700006,3.172,18.791541,41.6519996,12.304,10.072,53.918001,27.2860004,3.686,23.868,5.748,50.8699996,9.218,154.4495974,26.9399994,164.1960022,15.29,334.052002,44.6359992,12.214,13.968,1070.2639892,20.192,28.32,334.5779968,6.54,21.5400002,1.646,41.6839996,53.714,52.3920006,64.8800004,4.136,4.426,9.658,27.4579998,52.868001,8.296,148.3239014,48.9120002,181.8320008,30.5999996,57.1579994,21.1840004,42.0259994,16.8979998,16.7660004,147.6574984,3.542,35.3660004,15.454,4.134,43.1480012,60.5419998,4.75,80.509999,44.0719994,50.5339996,31.2179992,88.1720002,46.3700006,22.584,10.152,4.492,4.36,97.4960008,68.5360002,14.092,254.425998,8.604,26.088,26.2480002,11.742,39.6560006,33.341999,21.6379994,29.6520002,372.830005,24.264,75.0820008,167.7859988,229.7140016,7.48,21.2939998,28.5379998,114.7380022,12.318,54.4479994,17.868,25.0479998,209.9619994,27.686,8.528,29.1259998,9.48,73.178,38.6248224,44.8019998,305.794,2.604,11.604,10.714,14.204,338.977997,16.0440002,160.1100006,37.1020002,6.502,3.64,46.0059996,151.1019988,26.4819996,169.6339998,57.737999,49.4900002,29.4899998,12.16,9.414,12,119.5540008,59.172,24.8979998,121.3220004,56.5780016,3.69,275.7420044,56.9799996,24.5920004,88.936,343.856012,31.6800002,20.9480002,44.9400002,20.6440004,4.108,73.836,72.7620008,291.3100038,35.5059996,59.3759994,49.8939996,38.3879996,0.996,12.884,81.390001,23.9200002,62.4200006,146.023999,4.006,6.896,43.8968178,33.0199998,14.594,31.2380002,19.232,43.7120004,15.582,163.5439974,85.2819992,22.1040002,51.5425014,37.3080002,69.1100004,83.486,10.574,658.9079954,63.0880006,51.7720008,37.4140008,20.8340004,99.2559982,148.7519988,14.308,19.7639998,11.864,35.3400002,93.5419998,30.7560002,38.5899994,164.3500028,33.7700006,283.019998
